"Source","DateOffset","HotFixID","Description","InstalledBy"
"Server75","-194","MSKB7607195","Security Update","NT AUTHORITY\SYSTEM"
"Server75","-194","MSKB2615477","Update","NT AUTHORITY\SYSTEM"
"Server75","-194","MSKB6382670","Update","NT AUTHORITY\SYSTEM"
"Server75","-194","MSKB2768569","Update","NT AUTHORITY\SYSTEM"
"Server75","-194","MSKB8815568","Update","NT AUTHORITY\SYSTEM"
"Server75","-194","MSKB3034693","Update","NT AUTHORITY\SYSTEM"
"Server75","-194","MSKB8160174","Security Update","NT AUTHORITY\SYSTEM"
"Server76","-194","MSKB2254105","Update","NT AUTHORITY\SYSTEM"
"Server76","-194","MSKB5001951","Update","NT AUTHORITY\SYSTEM"
"Server76","-194","MSKB7681019","Security Update","NT AUTHORITY\SYSTEM"
"Server76","-194","MSKB7654424","Security Update","NT AUTHORITY\SYSTEM"
"Server76","-194","MSKB5005976","Update","NT AUTHORITY\SYSTEM"
"Server76","-194","MSKB4574697","Update","NT AUTHORITY\SYSTEM"
"Server76","-194","MSKB3237681","Update","NT AUTHORITY\SYSTEM"
"Server79","-194","MSKB8363990","Update","NT AUTHORITY\SYSTEM"
"Server79","-194","MSKB9290245","Security Update","NT AUTHORITY\SYSTEM"
"Server79","-194","MSKB5209082","Security Update","NT AUTHORITY\SYSTEM"
"Server81","-194","MSKB3034351","Update","NT AUTHORITY\SYSTEM"
"Server81","-194","MSKB2072543","Security Update","NT AUTHORITY\SYSTEM"
"Server81","-194","MSKB3850776","Update","NT AUTHORITY\SYSTEM"
"Server81","-194","MSKB2106953","Update","NT AUTHORITY\SYSTEM"
"Server81","-194","MSKB3161641","Security Update","NT AUTHORITY\SYSTEM"
"Server81","-194","MSKB4901906","Security Update","NT AUTHORITY\SYSTEM"
"Server81","-194","MSKB5598978","Security Update","NT AUTHORITY\SYSTEM"
"Server82","-194","MSKB1921422","Security Update","NT AUTHORITY\SYSTEM"
"Server82","-194","MSKB4087163","Update","NT AUTHORITY\SYSTEM"
"Server82","-194","MSKB5730696","Update","NT AUTHORITY\SYSTEM"
"Server82","-194","MSKB9912541","Security Update","NT AUTHORITY\SYSTEM"
"Server82","-194","MSKB8921110","Security Update","NT AUTHORITY\SYSTEM"
"Server83","-194","MSKB9876779","Update","NT AUTHORITY\SYSTEM"
"Server83","-194","MSKB3568871","Update","NT AUTHORITY\SYSTEM"
"Server83","-194","MSKB6580872","Security Update","NT AUTHORITY\SYSTEM"
"Server83","-194","MSKB9356864","Security Update","NT AUTHORITY\SYSTEM"
"Server83","-194","MSKB9756657","Update","NT AUTHORITY\SYSTEM"
"Server85","-194","MSKB4312663","Security Update","NT AUTHORITY\SYSTEM"
"Server85","-194","MSKB1366355","Security Update","NT AUTHORITY\SYSTEM"
"Server85","-194","MSKB2349947","Update","NT AUTHORITY\SYSTEM"
"Server85","-194","MSKB7894186","Security Update","NT AUTHORITY\SYSTEM"
"Server85","-194","MSKB9238932","Update","NT AUTHORITY\SYSTEM"
"Server86","-194","MSKB7531310","Security Update","NT AUTHORITY\SYSTEM"
"Server86","-194","MSKB6149238","Security Update","NT AUTHORITY\SYSTEM"
"Server86","-194","MSKB3637431","Security Update","NT AUTHORITY\SYSTEM"
"Server86","-194","MSKB4794724","Update","NT AUTHORITY\SYSTEM"
"Server86","-194","MSKB7265244","Update","NT AUTHORITY\SYSTEM"
"Server86","-194","MSKB5919509","Update","NT AUTHORITY\SYSTEM"
"Server86","-194","MSKB5369275","Update","NT AUTHORITY\SYSTEM"
"Server87","-194","MSKB3948472","Update","NT AUTHORITY\SYSTEM"
"Server87","-194","MSKB3613546","Update","NT AUTHORITY\SYSTEM"
"Server87","-194","MSKB7229553","Update","NT AUTHORITY\SYSTEM"
"Server87","-194","MSKB6020387","Update","NT AUTHORITY\SYSTEM"
"Server87","-194","MSKB7336109","Update","NT AUTHORITY\SYSTEM"
"Server88","-194","MSKB6651302","Security Update","NT AUTHORITY\SYSTEM"
"Server88","-194","MSKB4559096","Security Update","NT AUTHORITY\SYSTEM"
"Server88","-194","MSKB1873008","Security Update","NT AUTHORITY\SYSTEM"
"Server88","-194","MSKB2357871","Update","NT AUTHORITY\SYSTEM"
"Server88","-194","MSKB8523106","Security Update","NT AUTHORITY\SYSTEM"
"Server91","-194","MSKB9494195","Update","NT AUTHORITY\SYSTEM"
"Server91","-194","MSKB4730693","Security Update","NT AUTHORITY\SYSTEM"
"Server91","-194","MSKB7146978","Security Update","NT AUTHORITY\SYSTEM"
"Server91","-194","MSKB8250260","Update","NT AUTHORITY\SYSTEM"
"Server91","-194","MSKB9693471","Security Update","NT AUTHORITY\SYSTEM"
"Server91","-194","MSKB4515781","Update","NT AUTHORITY\SYSTEM"
"Server91","-194","MSKB3306701","Security Update","NT AUTHORITY\SYSTEM"
"Server92","-194","MSKB1072525","Update","NT AUTHORITY\SYSTEM"
"Server92","-194","MSKB9825912","Update","NT AUTHORITY\SYSTEM"
"Server93","-194","MSKB3939933","Security Update","NT AUTHORITY\SYSTEM"
"Server94","-194","MSKB7855914","Security Update","NT AUTHORITY\SYSTEM"
"Server94","-194","MSKB8052865","Update","NT AUTHORITY\SYSTEM"
"Server94","-194","MSKB9435573","Security Update","NT AUTHORITY\SYSTEM"
"Server94","-194","MSKB2690201","Security Update","NT AUTHORITY\SYSTEM"
"Server94","-194","MSKB8752979","Update","NT AUTHORITY\SYSTEM"
"Server95","-194","MSKB8871235","Security Update","NT AUTHORITY\SYSTEM"
"Server95","-194","MSKB6827480","Update","NT AUTHORITY\SYSTEM"
"Server95","-194","MSKB6248731","Security Update","NT AUTHORITY\SYSTEM"
"Server95","-194","MSKB6724528","Update","NT AUTHORITY\SYSTEM"
"Server95","-194","MSKB5320541","Update","NT AUTHORITY\SYSTEM"
"Server95","-194","MSKB3794574","Security Update","NT AUTHORITY\SYSTEM"
"Server95","-194","MSKB4252867","Security Update","NT AUTHORITY\SYSTEM"
"Server98","-194","MSKB9905474","Security Update","NT AUTHORITY\SYSTEM"
"Server98","-194","MSKB6970178","Update","NT AUTHORITY\SYSTEM"
"Server98","-194","MSKB2345587","Security Update","NT AUTHORITY\SYSTEM"
"Server1","-187","MSKB6538453","Security Update","NT AUTHORITY\SYSTEM"
"Server1","-187","MSKB2589193","Update","NT AUTHORITY\SYSTEM"
"Server3","-187","MSKB5670547","Security Update","NT AUTHORITY\SYSTEM"
"Server3","-187","MSKB1202822","Update","NT AUTHORITY\SYSTEM"
"Server3","-187","MSKB6865317","Security Update","NT AUTHORITY\SYSTEM"
"Server3","-187","MSKB3348820","Security Update","NT AUTHORITY\SYSTEM"
"Server3","-187","MSKB5365277","Security Update","NT AUTHORITY\SYSTEM"
"Server3","-187","MSKB1278468","Security Update","NT AUTHORITY\SYSTEM"
"Server4","-187","MSKB3361783","Security Update","NT AUTHORITY\SYSTEM"
"Server4","-187","MSKB7260705","Security Update","NT AUTHORITY\SYSTEM"
"Server4","-187","MSKB1551671","Security Update","NT AUTHORITY\SYSTEM"
"Server4","-187","MSKB2946297","Update","NT AUTHORITY\SYSTEM"
"Server4","-187","MSKB7089188","Update","NT AUTHORITY\SYSTEM"
"Server5","-187","MSKB8801638","Security Update","NT AUTHORITY\SYSTEM"
"Server5","-187","MSKB8952599","Security Update","NT AUTHORITY\SYSTEM"
"Server5","-187","MSKB7931936","Security Update","NT AUTHORITY\SYSTEM"
"Server5","-187","MSKB8627472","Update","NT AUTHORITY\SYSTEM"
"Server5","-187","MSKB3206489","Security Update","NT AUTHORITY\SYSTEM"
"Server5","-187","MSKB2443916","Security Update","NT AUTHORITY\SYSTEM"
"Server6","-187","MSKB7658888","Update","NT AUTHORITY\SYSTEM"
"Server7","-187","MSKB5477338","Security Update","NT AUTHORITY\SYSTEM"
"Server9","-187","MSKB8605180","Update","NT AUTHORITY\SYSTEM"
"Server10","-187","MSKB6044821","Update","NT AUTHORITY\SYSTEM"
"Server10","-187","MSKB4618932","Security Update","NT AUTHORITY\SYSTEM"
"Server10","-187","MSKB3098338","Update","NT AUTHORITY\SYSTEM"
"Server10","-187","MSKB8974296","Security Update","NT AUTHORITY\SYSTEM"
"Server10","-187","MSKB3425476","Update","NT AUTHORITY\SYSTEM"
"Server11","-187","MSKB4491013","Update","NT AUTHORITY\SYSTEM"
"Server12","-187","MSKB4476827","Security Update","NT AUTHORITY\SYSTEM"
"Server12","-187","MSKB2464017","Update","NT AUTHORITY\SYSTEM"
"Server12","-187","MSKB5884481","Update","NT AUTHORITY\SYSTEM"
"Server13","-187","MSKB3200847","Update","NT AUTHORITY\SYSTEM"
"Server13","-187","MSKB2812632","Security Update","NT AUTHORITY\SYSTEM"
"Server13","-187","MSKB3136113","Security Update","NT AUTHORITY\SYSTEM"
"Server13","-187","MSKB2717536","Security Update","NT AUTHORITY\SYSTEM"
"Server13","-187","MSKB8600972","Security Update","NT AUTHORITY\SYSTEM"
"Server13","-187","MSKB9345462","Security Update","NT AUTHORITY\SYSTEM"
"Server13","-187","MSKB8812584","Security Update","NT AUTHORITY\SYSTEM"
"Server15","-187","MSKB1081151","Security Update","NT AUTHORITY\SYSTEM"
"Server15","-187","MSKB9826390","Security Update","NT AUTHORITY\SYSTEM"
"Server15","-187","MSKB5280608","Update","NT AUTHORITY\SYSTEM"
"Server16","-187","MSKB1761543","Security Update","NT AUTHORITY\SYSTEM"
"Server16","-187","MSKB2113395","Security Update","NT AUTHORITY\SYSTEM"
"Server16","-187","MSKB3987338","Update","NT AUTHORITY\SYSTEM"
"Server16","-187","MSKB6748186","Security Update","NT AUTHORITY\SYSTEM"
"Server16","-187","MSKB7844259","Update","NT AUTHORITY\SYSTEM"
"Server16","-187","MSKB8743849","Update","NT AUTHORITY\SYSTEM"
"Server16","-187","MSKB7871837","Update","NT AUTHORITY\SYSTEM"
"Server18","-187","MSKB2611305","Update","NT AUTHORITY\SYSTEM"
"Server18","-187","MSKB6543608","Update","NT AUTHORITY\SYSTEM"
"Server18","-187","MSKB2715789","Update","NT AUTHORITY\SYSTEM"
"Server18","-187","MSKB7546846","Security Update","NT AUTHORITY\SYSTEM"
"Server18","-187","MSKB8689916","Update","NT AUTHORITY\SYSTEM"
"Server18","-187","MSKB2292310","Security Update","NT AUTHORITY\SYSTEM"
"Server18","-187","MSKB7938277","Security Update","NT AUTHORITY\SYSTEM"
"Server19","-187","MSKB6005071","Security Update","NT AUTHORITY\SYSTEM"
"Server19","-187","MSKB5423164","Update","NT AUTHORITY\SYSTEM"
"Server19","-187","MSKB8556050","Update","NT AUTHORITY\SYSTEM"
"Server19","-187","MSKB9217635","Security Update","NT AUTHORITY\SYSTEM"
"Server20","-187","MSKB5879925","Update","NT AUTHORITY\SYSTEM"
"Server20","-187","MSKB5939319","Security Update","NT AUTHORITY\SYSTEM"
"Server20","-187","MSKB7348837","Security Update","NT AUTHORITY\SYSTEM"
"Server20","-187","MSKB1426965","Security Update","NT AUTHORITY\SYSTEM"
"Server21","-187","MSKB4332256","Security Update","NT AUTHORITY\SYSTEM"
"Server22","-187","MSKB8183689","Update","NT AUTHORITY\SYSTEM"
"Server23","-187","MSKB7084051","Update","NT AUTHORITY\SYSTEM"
"Server23","-187","MSKB3055465","Update","NT AUTHORITY\SYSTEM"
"Server23","-187","MSKB9833570","Security Update","NT AUTHORITY\SYSTEM"
"Server25","-187","MSKB1621338","Security Update","NT AUTHORITY\SYSTEM"
"Server25","-187","MSKB9356128","Update","NT AUTHORITY\SYSTEM"
"Server25","-187","MSKB2066533","Update","NT AUTHORITY\SYSTEM"
"Server27","-187","MSKB7845281","Security Update","NT AUTHORITY\SYSTEM"
"Server27","-187","MSKB7515260","Update","NT AUTHORITY\SYSTEM"
"Server27","-187","MSKB3348410","Update","NT AUTHORITY\SYSTEM"
"Server28","-187","MSKB6469389","Security Update","NT AUTHORITY\SYSTEM"
"Server29","-187","MSKB2185077","Security Update","NT AUTHORITY\SYSTEM"
"Server31","-187","MSKB5351473","Security Update","NT AUTHORITY\SYSTEM"
"Server32","-187","MSKB6051135","Update","NT AUTHORITY\SYSTEM"
"Server32","-187","MSKB5653795","Security Update","NT AUTHORITY\SYSTEM"
"Server32","-187","MSKB9488230","Security Update","NT AUTHORITY\SYSTEM"
"Server34","-187","MSKB9936428","Security Update","NT AUTHORITY\SYSTEM"
"Server34","-187","MSKB3679684","Update","NT AUTHORITY\SYSTEM"
"Server34","-187","MSKB6713537","Security Update","NT AUTHORITY\SYSTEM"
"Server34","-187","MSKB6926986","Security Update","NT AUTHORITY\SYSTEM"
"Server34","-187","MSKB3627289","Security Update","NT AUTHORITY\SYSTEM"
"Server34","-187","MSKB5156722","Update","NT AUTHORITY\SYSTEM"
"Server35","-187","MSKB8229528","Update","NT AUTHORITY\SYSTEM"
"Server35","-187","MSKB2522117","Security Update","NT AUTHORITY\SYSTEM"
"Server35","-187","MSKB6686923","Security Update","NT AUTHORITY\SYSTEM"
"Server36","-187","MSKB5453614","Update","NT AUTHORITY\SYSTEM"
"Server36","-187","MSKB6962172","Update","NT AUTHORITY\SYSTEM"
"Server36","-187","MSKB8961074","Update","NT AUTHORITY\SYSTEM"
"Server36","-187","MSKB2875215","Security Update","NT AUTHORITY\SYSTEM"
"Server36","-187","MSKB5017695","Update","NT AUTHORITY\SYSTEM"
"Server36","-187","MSKB9486259","Update","NT AUTHORITY\SYSTEM"
"Server36","-187","MSKB1718261","Update","NT AUTHORITY\SYSTEM"
"Server37","-187","MSKB8013149","Security Update","NT AUTHORITY\SYSTEM"
"Server38","-187","MSKB9256318","Security Update","NT AUTHORITY\SYSTEM"
"Server38","-187","MSKB6161749","Update","NT AUTHORITY\SYSTEM"
"Server38","-187","MSKB1166148","Security Update","NT AUTHORITY\SYSTEM"
"Server38","-187","MSKB8844246","Security Update","NT AUTHORITY\SYSTEM"
"Server38","-187","MSKB7745573","Update","NT AUTHORITY\SYSTEM"
"Server38","-187","MSKB2747134","Security Update","NT AUTHORITY\SYSTEM"
"Server38","-187","MSKB7220215","Update","NT AUTHORITY\SYSTEM"
"Server39","-187","MSKB3920839","Update","NT AUTHORITY\SYSTEM"
"Server39","-187","MSKB7637347","Security Update","NT AUTHORITY\SYSTEM"
"Server42","-187","MSKB9910238","Update","NT AUTHORITY\SYSTEM"
"Server42","-187","MSKB4793662","Security Update","NT AUTHORITY\SYSTEM"
"Server42","-187","MSKB9636303","Update","NT AUTHORITY\SYSTEM"
"Server42","-187","MSKB6095378","Security Update","NT AUTHORITY\SYSTEM"
"Server44","-187","MSKB8823520","Security Update","NT AUTHORITY\SYSTEM"
"Server45","-187","MSKB9496153","Security Update","NT AUTHORITY\SYSTEM"
"Server45","-187","MSKB4461242","Update","NT AUTHORITY\SYSTEM"
"Server45","-187","MSKB8450607","Update","NT AUTHORITY\SYSTEM"
"Server45","-187","MSKB7171345","Update","NT AUTHORITY\SYSTEM"
"Server45","-187","MSKB7472560","Update","NT AUTHORITY\SYSTEM"
"Server45","-187","MSKB2629821","Update","NT AUTHORITY\SYSTEM"
"Server46","-187","MSKB9010903","Update","NT AUTHORITY\SYSTEM"
"Server46","-187","MSKB7586944","Update","NT AUTHORITY\SYSTEM"
"Server47","-187","MSKB7685541","Update","NT AUTHORITY\SYSTEM"
"Server47","-187","MSKB6104656","Update","NT AUTHORITY\SYSTEM"
"Server47","-187","MSKB5816652","Update","NT AUTHORITY\SYSTEM"
"Server47","-187","MSKB3051799","Update","NT AUTHORITY\SYSTEM"
"Server48","-187","MSKB6376390","Update","NT AUTHORITY\SYSTEM"
"Server48","-187","MSKB5449138","Security Update","NT AUTHORITY\SYSTEM"
"Server49","-187","MSKB9566875","Security Update","NT AUTHORITY\SYSTEM"
"Server49","-187","MSKB2155284","Update","NT AUTHORITY\SYSTEM"
"Server49","-187","MSKB5716616","Update","NT AUTHORITY\SYSTEM"
"Server49","-187","MSKB6871622","Security Update","NT AUTHORITY\SYSTEM"
"Server49","-187","MSKB2682661","Security Update","NT AUTHORITY\SYSTEM"
"Server49","-187","MSKB1634259","Security Update","NT AUTHORITY\SYSTEM"
"Server50","-187","MSKB6186246","Update","NT AUTHORITY\SYSTEM"
"Server50","-187","MSKB2149755","Security Update","NT AUTHORITY\SYSTEM"
"Server50","-187","MSKB1142314","Security Update","NT AUTHORITY\SYSTEM"
"Server51","-187","MSKB8572679","Security Update","NT AUTHORITY\SYSTEM"
"Server51","-187","MSKB4791818","Update","NT AUTHORITY\SYSTEM"
"Server52","-187","MSKB1403616","Security Update","NT AUTHORITY\SYSTEM"
"Server54","-187","MSKB8878241","Update","NT AUTHORITY\SYSTEM"
"Server54","-187","MSKB4324940","Update","NT AUTHORITY\SYSTEM"
"Server54","-187","MSKB9754967","Security Update","NT AUTHORITY\SYSTEM"
"Server54","-187","MSKB2107560","Security Update","NT AUTHORITY\SYSTEM"
"Server54","-187","MSKB2719231","Update","NT AUTHORITY\SYSTEM"
"Server55","-187","MSKB5400739","Security Update","NT AUTHORITY\SYSTEM"
"Server55","-187","MSKB6337463","Update","NT AUTHORITY\SYSTEM"
"Server55","-187","MSKB7902014","Security Update","NT AUTHORITY\SYSTEM"
"Server55","-187","MSKB7549909","Security Update","NT AUTHORITY\SYSTEM"
"Server56","-187","MSKB8203893","Update","NT AUTHORITY\SYSTEM"
"Server56","-187","MSKB2556885","Update","NT AUTHORITY\SYSTEM"
"Server56","-187","MSKB8427709","Security Update","NT AUTHORITY\SYSTEM"
"Server57","-187","MSKB9596079","Security Update","NT AUTHORITY\SYSTEM"
"Server57","-187","MSKB1027797","Update","NT AUTHORITY\SYSTEM"
"Server57","-187","MSKB6682001","Update","NT AUTHORITY\SYSTEM"
"Server57","-187","MSKB3406563","Update","NT AUTHORITY\SYSTEM"
"Server57","-187","MSKB8179317","Security Update","NT AUTHORITY\SYSTEM"
"Server57","-187","MSKB4689141","Security Update","NT AUTHORITY\SYSTEM"
"Server58","-187","MSKB2767816","Security Update","NT AUTHORITY\SYSTEM"
"Server58","-187","MSKB3089983","Security Update","NT AUTHORITY\SYSTEM"
"Server58","-187","MSKB2916742","Security Update","NT AUTHORITY\SYSTEM"
"Server58","-187","MSKB9113518","Update","NT AUTHORITY\SYSTEM"
"Server58","-187","MSKB8654447","Update","NT AUTHORITY\SYSTEM"
"Server58","-187","MSKB6792449","Update","NT AUTHORITY\SYSTEM"
"Server58","-187","MSKB5746781","Update","NT AUTHORITY\SYSTEM"
"Server59","-187","MSKB1973821","Update","NT AUTHORITY\SYSTEM"
"Server59","-187","MSKB8254341","Security Update","NT AUTHORITY\SYSTEM"
"Server59","-187","MSKB6750127","Security Update","NT AUTHORITY\SYSTEM"
"Server59","-187","MSKB8047177","Security Update","NT AUTHORITY\SYSTEM"
"Server60","-187","MSKB8248452","Update","NT AUTHORITY\SYSTEM"
"Server60","-187","MSKB4443466","Security Update","NT AUTHORITY\SYSTEM"
"Server60","-187","MSKB7232926","Update","NT AUTHORITY\SYSTEM"
"Server61","-187","MSKB4915607","Update","NT AUTHORITY\SYSTEM"
"Server61","-187","MSKB9753691","Security Update","NT AUTHORITY\SYSTEM"
"Server61","-187","MSKB8550665","Update","NT AUTHORITY\SYSTEM"
"Server61","-187","MSKB2246429","Update","NT AUTHORITY\SYSTEM"
"Server61","-187","MSKB9202172","Security Update","NT AUTHORITY\SYSTEM"
"Server61","-187","MSKB9384633","Security Update","NT AUTHORITY\SYSTEM"
"Server62","-187","MSKB9453936","Security Update","NT AUTHORITY\SYSTEM"
"Server63","-187","MSKB7631213","Update","NT AUTHORITY\SYSTEM"
"Server63","-187","MSKB7626084","Update","NT AUTHORITY\SYSTEM"
"Server63","-187","MSKB2001263","Security Update","NT AUTHORITY\SYSTEM"
"Server63","-187","MSKB5755207","Update","NT AUTHORITY\SYSTEM"
"Server65","-187","MSKB2708291","Update","NT AUTHORITY\SYSTEM"
"Server65","-187","MSKB4743456","Security Update","NT AUTHORITY\SYSTEM"
"Server65","-187","MSKB8011189","Update","NT AUTHORITY\SYSTEM"
"Server65","-187","MSKB9319930","Security Update","NT AUTHORITY\SYSTEM"
"Server65","-187","MSKB8371390","Update","NT AUTHORITY\SYSTEM"
"Server67","-187","MSKB9697075","Update","NT AUTHORITY\SYSTEM"
"Server67","-187","MSKB5942389","Security Update","NT AUTHORITY\SYSTEM"
"Server67","-187","MSKB7114933","Security Update","NT AUTHORITY\SYSTEM"
"Server67","-187","MSKB8034290","Update","NT AUTHORITY\SYSTEM"
"Server67","-187","MSKB3173297","Update","NT AUTHORITY\SYSTEM"
"Server67","-187","MSKB4140174","Security Update","NT AUTHORITY\SYSTEM"
"Server67","-187","MSKB8304815","Security Update","NT AUTHORITY\SYSTEM"
"Server68","-187","MSKB6427263","Security Update","NT AUTHORITY\SYSTEM"
"Server68","-187","MSKB6889714","Security Update","NT AUTHORITY\SYSTEM"
"Server68","-187","MSKB7936456","Security Update","NT AUTHORITY\SYSTEM"
"Server68","-187","MSKB7679089","Update","NT AUTHORITY\SYSTEM"
"Server68","-187","MSKB3346376","Security Update","NT AUTHORITY\SYSTEM"
"Server68","-187","MSKB3706777","Update","NT AUTHORITY\SYSTEM"
"Server69","-187","MSKB8655006","Security Update","NT AUTHORITY\SYSTEM"
"Server69","-187","MSKB1730312","Update","NT AUTHORITY\SYSTEM"
"Server70","-187","MSKB4430658","Update","NT AUTHORITY\SYSTEM"
"Server71","-187","MSKB1920156","Update","NT AUTHORITY\SYSTEM"
"Server71","-187","MSKB6276288","Update","NT AUTHORITY\SYSTEM"
"Server71","-187","MSKB7853228","Update","NT AUTHORITY\SYSTEM"
"Server71","-187","MSKB7044662","Security Update","NT AUTHORITY\SYSTEM"
"Server73","-187","MSKB7364369","Security Update","NT AUTHORITY\SYSTEM"
"Server73","-187","MSKB3170631","Security Update","NT AUTHORITY\SYSTEM"
"Server75","-187","MSKB4502716","Security Update","NT AUTHORITY\SYSTEM"
"Server75","-187","MSKB6036004","Update","NT AUTHORITY\SYSTEM"
"Server75","-187","MSKB1828871","Security Update","NT AUTHORITY\SYSTEM"
"Server76","-187","MSKB3144924","Security Update","NT AUTHORITY\SYSTEM"
"Server76","-187","MSKB2734008","Security Update","NT AUTHORITY\SYSTEM"
"Server76","-187","MSKB1869624","Update","NT AUTHORITY\SYSTEM"
"Server77","-187","MSKB6532860","Security Update","NT AUTHORITY\SYSTEM"
"Server77","-187","MSKB9368451","Update","NT AUTHORITY\SYSTEM"
"Server77","-187","MSKB9462083","Security Update","NT AUTHORITY\SYSTEM"
"Server77","-187","MSKB3535332","Update","NT AUTHORITY\SYSTEM"
"Server77","-187","MSKB1641758","Security Update","NT AUTHORITY\SYSTEM"
"Server77","-187","MSKB9265610","Security Update","NT AUTHORITY\SYSTEM"
"Server77","-187","MSKB1659207","Security Update","NT AUTHORITY\SYSTEM"
"Server78","-187","MSKB1423017","Update","NT AUTHORITY\SYSTEM"
"Server78","-187","MSKB6357194","Security Update","NT AUTHORITY\SYSTEM"
"Server78","-187","MSKB6273212","Update","NT AUTHORITY\SYSTEM"
"Server79","-187","MSKB3436828","Update","NT AUTHORITY\SYSTEM"
"Server79","-187","MSKB2882557","Security Update","NT AUTHORITY\SYSTEM"
"Server79","-187","MSKB4090591","Security Update","NT AUTHORITY\SYSTEM"
"Server79","-187","MSKB7560224","Security Update","NT AUTHORITY\SYSTEM"
"Server79","-187","MSKB1682040","Update","NT AUTHORITY\SYSTEM"
"Server81","-187","MSKB3382056","Security Update","NT AUTHORITY\SYSTEM"
"Server81","-187","MSKB1343631","Security Update","NT AUTHORITY\SYSTEM"
"Server81","-187","MSKB2969883","Update","NT AUTHORITY\SYSTEM"
"Server81","-187","MSKB5982182","Security Update","NT AUTHORITY\SYSTEM"
"Server81","-187","MSKB3382319","Security Update","NT AUTHORITY\SYSTEM"
"Server81","-187","MSKB1596470","Update","NT AUTHORITY\SYSTEM"
"Server81","-187","MSKB7952318","Security Update","NT AUTHORITY\SYSTEM"
"Server82","-187","MSKB3604400","Update","NT AUTHORITY\SYSTEM"
"Server83","-187","MSKB3857543","Update","NT AUTHORITY\SYSTEM"
"Server83","-187","MSKB5256246","Update","NT AUTHORITY\SYSTEM"
"Server83","-187","MSKB3867022","Update","NT AUTHORITY\SYSTEM"
"Server83","-187","MSKB6225032","Update","NT AUTHORITY\SYSTEM"
"Server85","-187","MSKB2092669","Update","NT AUTHORITY\SYSTEM"
"Server85","-187","MSKB7377902","Update","NT AUTHORITY\SYSTEM"
"Server85","-187","MSKB3699220","Update","NT AUTHORITY\SYSTEM"
"Server85","-187","MSKB3321406","Security Update","NT AUTHORITY\SYSTEM"
"Server85","-187","MSKB2538009","Security Update","NT AUTHORITY\SYSTEM"
"Server85","-187","MSKB8355537","Update","NT AUTHORITY\SYSTEM"
"Server85","-187","MSKB4114065","Update","NT AUTHORITY\SYSTEM"
"Server86","-187","MSKB2092218","Update","NT AUTHORITY\SYSTEM"
"Server87","-187","MSKB8774809","Update","NT AUTHORITY\SYSTEM"
"Server87","-187","MSKB6463715","Security Update","NT AUTHORITY\SYSTEM"
"Server87","-187","MSKB4092784","Update","NT AUTHORITY\SYSTEM"
"Server87","-187","MSKB7670970","Security Update","NT AUTHORITY\SYSTEM"
"Server87","-187","MSKB2725208","Update","NT AUTHORITY\SYSTEM"
"Server87","-187","MSKB4756831","Update","NT AUTHORITY\SYSTEM"
"Server88","-187","MSKB7886819","Update","NT AUTHORITY\SYSTEM"
"Server88","-187","MSKB3419126","Security Update","NT AUTHORITY\SYSTEM"
"Server88","-187","MSKB4722566","Update","NT AUTHORITY\SYSTEM"
"Server89","-187","MSKB3349985","Update","NT AUTHORITY\SYSTEM"
"Server89","-187","MSKB5074373","Security Update","NT AUTHORITY\SYSTEM"
"Server89","-187","MSKB3217165","Security Update","NT AUTHORITY\SYSTEM"
"Server89","-187","MSKB3167373","Update","NT AUTHORITY\SYSTEM"
"Server90","-187","MSKB8786463","Update","NT AUTHORITY\SYSTEM"
"Server90","-187","MSKB3701868","Update","NT AUTHORITY\SYSTEM"
"Server90","-187","MSKB7956706","Security Update","NT AUTHORITY\SYSTEM"
"Server90","-187","MSKB7906936","Security Update","NT AUTHORITY\SYSTEM"
"Server91","-187","MSKB9532372","Update","NT AUTHORITY\SYSTEM"
"Server92","-187","MSKB3300882","Security Update","NT AUTHORITY\SYSTEM"
"Server92","-187","MSKB8544216","Update","NT AUTHORITY\SYSTEM"
"Server92","-187","MSKB4281617","Update","NT AUTHORITY\SYSTEM"
"Server92","-187","MSKB5871826","Security Update","NT AUTHORITY\SYSTEM"
"Server93","-187","MSKB7637703","Security Update","NT AUTHORITY\SYSTEM"
"Server95","-187","MSKB5171561","Security Update","NT AUTHORITY\SYSTEM"
"Server96","-187","MSKB3841262","Security Update","NT AUTHORITY\SYSTEM"
"Server96","-187","MSKB1817987","Update","NT AUTHORITY\SYSTEM"
"Server96","-187","MSKB6599332","Update","NT AUTHORITY\SYSTEM"
"Server96","-187","MSKB5877065","Security Update","NT AUTHORITY\SYSTEM"
"Server96","-187","MSKB9987502","Security Update","NT AUTHORITY\SYSTEM"
"Server96","-187","MSKB8852756","Security Update","NT AUTHORITY\SYSTEM"
"Server96","-187","MSKB8576956","Security Update","NT AUTHORITY\SYSTEM"
"Server98","-187","MSKB2204091","Security Update","NT AUTHORITY\SYSTEM"
"Server98","-187","MSKB3252482","Security Update","NT AUTHORITY\SYSTEM"
"Server98","-187","MSKB5781804","Update","NT AUTHORITY\SYSTEM"
"Server98","-187","MSKB9244727","Security Update","NT AUTHORITY\SYSTEM"
"Server98","-187","MSKB7002918","Security Update","NT AUTHORITY\SYSTEM"
"Server99","-187","MSKB4593829","Update","NT AUTHORITY\SYSTEM"
"Server99","-187","MSKB6089191","Update","NT AUTHORITY\SYSTEM"
