"ServerName","DateOffset","Risk","Count"
"Server43",-57,"high",4
"Server43",-57,"critical",2
"Server43",-57,"total",39
"Server44",-57,"none",44
"Server44",-57,"low",4
"Server44",-57,"medium",15
"Server44",-57,"high",7
"Server44",-57,"critical",4
"Server44",-57,"total",74
"Server45",-57,"none",74
"Server45",-57,"low",6
"Server45",-57,"medium",25
"Server45",-57,"high",12
"Server45",-57,"critical",6
"Server45",-57,"total",123
"Server46",-57,"none",67
"Server46",-57,"low",6
"Server46",-57,"medium",22
"Server46",-57,"high",11
"Server46",-57,"critical",6
"Server46",-57,"total",111
"Server47",-57,"none",182
"Server47",-57,"low",15
"Server47",-57,"medium",61
"Server47",-57,"high",30
"Server47",-57,"critical",15
"Server47",-57,"total",303
"Server48",-57,"none",104
"Server48",-57,"low",9
"Server48",-57,"medium",35
"Server48",-57,"high",17
"Server48",-57,"critical",9
"Server48",-57,"total",173
"Server49",-57,"none",163
"Server49",-57,"low",14
"Server49",-57,"medium",54
"Server49",-57,"high",27
"Server49",-57,"critical",14
"Server49",-57,"total",271
"Server0",-56,"none",86
"Server0",-56,"low",7
"Server0",-56,"medium",29
"Server0",-56,"high",14
"Server0",-56,"critical",7
"Server0",-56,"total",143
"Server1",-56,"none",91
"Server1",-56,"low",8
"Server1",-56,"medium",30
"Server1",-56,"high",15
"Server1",-56,"critical",8
"Server1",-56,"total",152
"Server2",-56,"none",52
"Server2",-56,"low",4
"Server2",-56,"medium",17
"Server2",-56,"high",9
"Server2",-56,"critical",4
"Server2",-56,"total",86
"Server3",-56,"none",124
"Server3",-56,"low",10
"Server3",-56,"medium",41
"Server3",-56,"high",21
"Server3",-56,"critical",10
"Server3",-56,"total",206
"Server4",-56,"none",157
"Server4",-56,"low",13
"Server4",-56,"medium",52
"Server4",-56,"high",26
"Server4",-56,"critical",13
"Server4",-56,"total",261
"Server5",-56,"none",76
"Server5",-56,"low",6
"Server5",-56,"medium",25
"Server5",-56,"high",13
"Server5",-56,"critical",6
"Server5",-56,"total",126
"Server6",-56,"none",0
"Server6",-56,"low",0
"Server6",-56,"medium",0
"Server6",-56,"high",0
"Server6",-56,"critical",0
"Server6",-56,"total",0
"Server7",-56,"none",110
"Server7",-56,"low",9
"Server7",-56,"medium",37
"Server7",-56,"high",18
"Server7",-56,"critical",9
"Server7",-56,"total",184
"Server8",-56,"none",139
"Server8",-56,"low",12
"Server8",-56,"medium",46
"Server8",-56,"high",23
"Server8",-56,"critical",12
"Server8",-56,"total",232
"Server9",-56,"none",38
"Server9",-56,"low",3
"Server9",-56,"medium",13
"Server9",-56,"high",6
"Server9",-56,"critical",3
"Server9",-56,"total",64
"Server10",-56,"none",29
"Server10",-56,"low",2
"Server10",-56,"medium",10
"Server10",-56,"high",5
"Server10",-56,"critical",2
"Server10",-56,"total",49
"Server11",-56,"none",55
"Server11",-56,"low",5
"Server11",-56,"medium",18
"Server11",-56,"high",9
"Server11",-56,"critical",5
"Server11",-56,"total",92
"Server12",-56,"none",72
"Server12",-56,"low",6
"Server12",-56,"medium",24
"Server12",-56,"high",12
"Server12",-56,"critical",6
"Server12",-56,"total",120
"Server13",-56,"none",74
"Server13",-56,"low",6
"Server13",-56,"medium",25
"Server13",-56,"high",12
"Server13",-56,"critical",6
"Server13",-56,"total",124
"Server14",-56,"none",64
"Server14",-56,"low",5
"Server14",-56,"medium",21
"Server14",-56,"high",11
"Server14",-56,"critical",5
"Server14",-56,"total",106
"Server15",-56,"none",30
"Server15",-56,"low",2
"Server15",-56,"medium",10
"Server15",-56,"high",5
"Server15",-56,"critical",2
"Server15",-56,"total",50
"Server16",-56,"none",61
"Server16",-56,"low",5
"Server16",-56,"medium",20
"Server16",-56,"high",10
"Server16",-56,"critical",5
"Server16",-56,"total",101
"Server17",-56,"none",0
"Server17",-56,"low",0
"Server17",-56,"medium",0
"Server17",-56,"high",0
"Server17",-56,"critical",0
"Server17",-56,"total",0
"Server18",-56,"none",101
"Server18",-56,"low",8
"Server18",-56,"medium",34
"Server18",-56,"high",17
"Server18",-56,"critical",8
"Server18",-56,"total",168
"Server19",-56,"none",132
"Server19",-56,"low",11
"Server19",-56,"medium",44
"Server19",-56,"high",22
"Server19",-56,"critical",11
"Server19",-56,"total",220
"Server20",-56,"none",47
"Server20",-56,"low",4
"Server20",-56,"medium",16
"Server20",-56,"high",8
"Server20",-56,"critical",4
"Server20",-56,"total",79
"Server21",-56,"none",34
"Server21",-56,"low",3
"Server21",-56,"medium",11
"Server21",-56,"high",6
"Server21",-56,"critical",3
"Server21",-56,"total",57
"Server22",-56,"none",112
"Server22",-56,"low",9
"Server22",-56,"medium",37
"Server22",-56,"high",19
"Server22",-56,"critical",9
"Server22",-56,"total",186
"Server23",-56,"none",104
"Server23",-56,"low",9
"Server23",-56,"medium",35
"Server23",-56,"high",17
"Server23",-56,"critical",9
"Server23",-56,"total",174
"Server24",-56,"none",92
"Server24",-56,"low",8
"Server24",-56,"medium",31
"Server24",-56,"high",15
"Server24",-56,"critical",8
"Server24",-56,"total",154
"Server25",-56,"none",83
"Server25",-56,"low",7
"Server25",-56,"medium",28
"Server25",-56,"high",14
"Server25",-56,"critical",7
"Server25",-56,"total",138
"Server26",-56,"none",73
"Server26",-56,"low",6
"Server26",-56,"medium",24
"Server26",-56,"high",12
"Server26",-56,"critical",6
"Server26",-56,"total",121
"Server27",-56,"none",30
"Server27",-56,"low",2
"Server27",-56,"medium",10
"Server27",-56,"high",5
"Server27",-56,"critical",2
"Server27",-56,"total",50
"Server28",-56,"none",76
"Server28",-56,"low",6
"Server28",-56,"medium",25
"Server28",-56,"high",13
"Server28",-56,"critical",6
"Server28",-56,"total",126
"Server29",-56,"none",55
"Server29",-56,"low",5
"Server29",-56,"medium",18
"Server29",-56,"high",9
"Server29",-56,"critical",5
"Server29",-56,"total",92
"Server30",-56,"none",79
"Server30",-56,"low",7
"Server30",-56,"medium",26
"Server30",-56,"high",13
"Server30",-56,"critical",7
"Server30",-56,"total",132
"Server31",-56,"none",112
"Server31",-56,"low",9
"Server31",-56,"medium",37
"Server31",-56,"high",19
"Server31",-56,"critical",9
"Server31",-56,"total",186
"Server32",-56,"none",127
"Server32",-56,"low",11
"Server32",-56,"medium",42
"Server32",-56,"high",21
"Server32",-56,"critical",11
"Server32",-56,"total",212
"Server33",-56,"none",70
"Server33",-56,"low",6
"Server33",-56,"medium",23
"Server33",-56,"high",12
"Server33",-56,"critical",6
"Server33",-56,"total",116
"Server34",-56,"none",60
"Server34",-56,"low",5
"Server34",-56,"medium",20
"Server34",-56,"high",10
"Server34",-56,"critical",5
"Server34",-56,"total",100
"Server35",-56,"none",0
"Server35",-56,"low",0
"Server35",-56,"medium",0
"Server35",-56,"high",0
"Server35",-56,"critical",0
"Server35",-56,"total",0
"Server36",-56,"none",17
"Server36",-56,"low",1
"Server36",-56,"medium",6
"Server36",-56,"high",3
"Server36",-56,"critical",1
"Server36",-56,"total",29
"Server37",-56,"none",2
"Server37",-56,"low",0
"Server37",-56,"medium",1
"Server37",-56,"high",0
"Server37",-56,"critical",0
"Server37",-56,"total",4
"Server38",-56,"none",80
"Server38",-56,"low",7
"Server38",-56,"medium",27
"Server38",-56,"high",13
"Server38",-56,"critical",7
"Server38",-56,"total",134
"Server39",-56,"none",98
"Server39",-56,"low",8
"Server39",-56,"medium",33
"Server39",-56,"high",16
"Server39",-56,"critical",8
"Server39",-56,"total",163
"Server40",-56,"none",142
"Server40",-56,"low",12
"Server40",-56,"medium",47
"Server40",-56,"high",24
"Server40",-56,"critical",12
"Server40",-56,"total",237
"Server41",-56,"none",58
"Server41",-56,"low",5
"Server41",-56,"medium",19
"Server41",-56,"high",10
"Server41",-56,"critical",5
"Server41",-56,"total",96
"Server42",-56,"none",98
"Server42",-56,"low",8
"Server42",-56,"medium",33
"Server42",-56,"high",16
"Server42",-56,"critical",8
"Server42",-56,"total",163
"Server43",-56,"none",23
"Server43",-56,"low",2
"Server43",-56,"medium",8
"Server43",-56,"high",4
"Server43",-56,"critical",2
"Server43",-56,"total",39
"Server44",-56,"none",44
"Server44",-56,"low",4
"Server44",-56,"medium",15
"Server44",-56,"high",7
"Server44",-56,"critical",4
"Server44",-56,"total",74
"Server45",-56,"none",71
"Server45",-56,"low",6
"Server45",-56,"medium",24
"Server45",-56,"high",12
"Server45",-56,"critical",6
"Server45",-56,"total",118
"Server46",-56,"none",65
"Server46",-56,"low",5
"Server46",-56,"medium",22
"Server46",-56,"high",11
"Server46",-56,"critical",5
"Server46",-56,"total",109
"Server47",-56,"none",181
"Server47",-56,"low",15
"Server47",-56,"medium",60
"Server47",-56,"high",30
"Server47",-56,"critical",15
"Server47",-56,"total",302
"Server48",-56,"none",104
"Server48",-56,"low",9
"Server48",-56,"medium",35
"Server48",-56,"high",17
"Server48",-56,"critical",9
"Server48",-56,"total",174
"Server49",-56,"none",154
"Server49",-56,"low",13
"Server49",-56,"medium",51
"Server49",-56,"high",26
"Server49",-56,"critical",13
"Server49",-56,"total",256
"Server0",-55,"none",82
"Server0",-55,"low",7
"Server0",-55,"medium",27
"Server0",-55,"high",14
"Server0",-55,"critical",7
"Server0",-55,"total",136
"Server1",-55,"none",84
"Server1",-55,"low",7
"Server1",-55,"medium",28
"Server1",-55,"high",14
"Server1",-55,"critical",7
"Server1",-55,"total",140
"Server2",-55,"none",52
"Server2",-55,"low",4
"Server2",-55,"medium",17
"Server2",-55,"high",9
"Server2",-55,"critical",4
"Server2",-55,"total",86
"Server3",-55,"none",124
"Server3",-55,"low",10
"Server3",-55,"medium",41
"Server3",-55,"high",21
"Server3",-55,"critical",10
"Server3",-55,"total",206
"Server4",-55,"none",148
"Server4",-55,"low",12
"Server4",-55,"medium",49
"Server4",-55,"high",25
"Server4",-55,"critical",12
"Server4",-55,"total",246
"Server5",-55,"none",76
"Server5",-55,"low",6
"Server5",-55,"medium",25
"Server5",-55,"high",13
"Server5",-55,"critical",6
"Server5",-55,"total",126
"Server6",-55,"none",0
"Server6",-55,"low",0
"Server6",-55,"medium",0
"Server6",-55,"high",0
"Server6",-55,"critical",0
"Server6",-55,"total",0
"Server7",-55,"none",109
"Server7",-55,"low",9
"Server7",-55,"medium",36
"Server7",-55,"high",18
"Server7",-55,"critical",9
"Server7",-55,"total",181
"Server8",-55,"none",139
"Server8",-55,"low",12
"Server8",-55,"medium",46
"Server8",-55,"high",23
"Server8",-55,"critical",12
"Server8",-55,"total",232
"Server9",-55,"none",38
"Server9",-55,"low",3
"Server9",-55,"medium",13
"Server9",-55,"high",6
"Server9",-55,"critical",3
"Server9",-55,"total",63
"Server10",-55,"none",17
"Server10",-55,"low",1
"Server10",-55,"medium",6
"Server10",-55,"high",3
"Server10",-55,"critical",1
"Server10",-55,"total",29
"Server11",-55,"none",55
"Server11",-55,"low",5
"Server11",-55,"medium",18
"Server11",-55,"high",9
"Server11",-55,"critical",5
"Server11",-55,"total",92
"Server12",-55,"none",65
"Server12",-55,"low",5
"Server12",-55,"medium",22
"Server12",-55,"high",11
"Server12",-55,"critical",5
"Server12",-55,"total",109
"Server13",-55,"none",74
"Server13",-55,"low",6
"Server13",-55,"medium",25
"Server13",-55,"high",12
"Server13",-55,"critical",6
"Server13",-55,"total",123
"Server14",-55,"none",64
"Server14",-55,"low",5
"Server14",-55,"medium",21
"Server14",-55,"high",11
"Server14",-55,"critical",5
"Server14",-55,"total",106
"Server15",-55,"none",29
"Server15",-55,"low",2
"Server15",-55,"medium",10
"Server15",-55,"high",5
"Server15",-55,"critical",2
"Server15",-55,"total",49
"Server16",-55,"none",61
"Server16",-55,"low",5
"Server16",-55,"medium",20
"Server16",-55,"high",10
"Server16",-55,"critical",5
"Server16",-55,"total",101
"Server17",-55,"none",0
"Server17",-55,"low",0
"Server17",-55,"medium",0
"Server17",-55,"high",0
"Server17",-55,"critical",0
"Server17",-55,"total",0
"Server18",-55,"none",101
"Server18",-55,"low",8
"Server18",-55,"medium",34
"Server18",-55,"high",17
"Server18",-55,"critical",8
"Server18",-55,"total",168
"Server19",-55,"none",132
"Server19",-55,"low",11
"Server19",-55,"medium",44
"Server19",-55,"high",22
"Server19",-55,"critical",11
"Server19",-55,"total",220
"Server20",-55,"none",47
"Server20",-55,"low",4
"Server20",-55,"medium",16
"Server20",-55,"high",8
"Server20",-55,"critical",4
"Server20",-55,"total",79
"Server21",-55,"none",26
"Server21",-55,"low",2
"Server21",-55,"medium",9
"Server21",-55,"high",4
"Server21",-55,"critical",2
"Server21",-55,"total",43
"Server22",-55,"none",109
"Server22",-55,"low",9
"Server22",-55,"medium",36
"Server22",-55,"high",18
"Server22",-55,"critical",9
"Server22",-55,"total",182
"Server23",-55,"none",104
"Server23",-55,"low",9
"Server23",-55,"medium",35
"Server23",-55,"high",17
"Server23",-55,"critical",9
"Server23",-55,"total",174
"Server24",-55,"none",88
"Server24",-55,"low",7
"Server24",-55,"medium",29
"Server24",-55,"high",15
"Server24",-55,"critical",7
"Server24",-55,"total",147
"Server25",-55,"none",83
"Server25",-55,"low",7
"Server25",-55,"medium",28
"Server25",-55,"high",14
"Server25",-55,"critical",7
"Server25",-55,"total",139
"Server26",-55,"none",73
"Server26",-55,"low",6
"Server26",-55,"medium",24
"Server26",-55,"high",12
"Server26",-55,"critical",6
"Server26",-55,"total",121
"Server27",-55,"none",26
"Server27",-55,"low",2
"Server27",-55,"medium",9
"Server27",-55,"high",4
"Server27",-55,"critical",2
"Server27",-55,"total",43
"Server28",-55,"none",76
"Server28",-55,"low",6
"Server28",-55,"medium",25
"Server28",-55,"high",13
"Server28",-55,"critical",6
"Server28",-55,"total",126
"Server29",-55,"none",55
"Server29",-55,"low",5
"Server29",-55,"medium",18
"Server29",-55,"high",9
"Server29",-55,"critical",5
"Server29",-55,"total",92
"Server30",-55,"none",78
"Server30",-55,"low",6
"Server30",-55,"medium",26
"Server30",-55,"high",13
"Server30",-55,"critical",6
"Server30",-55,"total",130
"Server31",-55,"none",112
"Server31",-55,"low",9
"Server31",-55,"medium",37
"Server31",-55,"high",19
"Server31",-55,"critical",9
"Server31",-55,"total",186
"Server32",-55,"none",127
"Server32",-55,"low",11
"Server32",-55,"medium",42
"Server32",-55,"high",21
"Server32",-55,"critical",11
"Server32",-55,"total",212
"Server33",-55,"none",70
"Server33",-55,"low",6
"Server33",-55,"medium",23
"Server33",-55,"high",12
"Server33",-55,"critical",6
"Server33",-55,"total",117
"Server34",-55,"none",60
"Server34",-55,"low",5
"Server34",-55,"medium",20
"Server34",-55,"high",10
"Server34",-55,"critical",5
"Server34",-55,"total",100
"Server35",-55,"none",0
"Server35",-55,"low",0
"Server35",-55,"medium",0
"Server35",-55,"high",0
"Server35",-55,"critical",0
"Server35",-55,"total",0
"Server36",-55,"none",17
"Server36",-55,"low",1
"Server36",-55,"medium",6
"Server36",-55,"high",3
"Server36",-55,"critical",1
"Server36",-55,"total",28
"Server37",-55,"none",2
"Server37",-55,"low",0
"Server37",-55,"medium",1
"Server37",-55,"high",0
"Server37",-55,"critical",0
"Server37",-55,"total",3
"Server38",-55,"none",80
"Server38",-55,"low",7
"Server38",-55,"medium",27
"Server38",-55,"high",13
"Server38",-55,"critical",7
"Server38",-55,"total",134
"Server39",-55,"none",89
"Server39",-55,"low",7
"Server39",-55,"medium",30
"Server39",-55,"high",15
"Server39",-55,"critical",7
"Server39",-55,"total",149
"Server40",-55,"none",142
"Server40",-55,"low",12
"Server40",-55,"medium",47
"Server40",-55,"high",24
"Server40",-55,"critical",12
"Server40",-55,"total",237
"Server41",-55,"none",58
"Server41",-55,"low",5
"Server41",-55,"medium",19
"Server41",-55,"high",10
"Server41",-55,"critical",5
"Server41",-55,"total",97
"Server42",-55,"none",88
"Server42",-55,"low",7
"Server42",-55,"medium",29
"Server42",-55,"high",15
"Server42",-55,"critical",7
"Server42",-55,"total",146
"Server43",-55,"none",14
"Server43",-55,"low",1
"Server43",-55,"medium",5
"Server43",-55,"high",2
"Server43",-55,"critical",1
"Server43",-55,"total",24
"Server44",-55,"none",44
"Server44",-55,"low",4
"Server44",-55,"medium",15
"Server44",-55,"high",7
"Server44",-55,"critical",4
"Server44",-55,"total",74
"Server45",-55,"none",71
"Server45",-55,"low",6
"Server45",-55,"medium",24
"Server45",-55,"high",12
"Server45",-55,"critical",6
"Server45",-55,"total",119
"Server46",-55,"none",65
"Server46",-55,"low",5
"Server46",-55,"medium",22
"Server46",-55,"high",11
"Server46",-55,"critical",5
"Server46",-55,"total",108
"Server47",-55,"none",176
"Server47",-55,"low",15
"Server47",-55,"medium",59
"Server47",-55,"high",29
"Server47",-55,"critical",15
"Server47",-55,"total",294
"Server48",-55,"none",104
"Server48",-55,"low",9
"Server48",-55,"medium",35
"Server48",-55,"high",17
"Server48",-55,"critical",9
"Server48",-55,"total",174
"Server49",-55,"none",148
"Server49",-55,"low",12
"Server49",-55,"medium",49
"Server49",-55,"high",25
"Server49",-55,"critical",12
"Server49",-55,"total",247
"Server0",-54,"none",82
"Server0",-54,"low",7
"Server0",-54,"medium",27
"Server0",-54,"high",14
"Server0",-54,"critical",7
"Server0",-54,"total",137
"Server1",-54,"none",77
"Server1",-54,"low",6
"Server1",-54,"medium",26
"Server1",-54,"high",13
"Server1",-54,"critical",6
"Server1",-54,"total",129
"Server2",-54,"none",52
"Server2",-54,"low",4
"Server2",-54,"medium",17
"Server2",-54,"high",9
"Server2",-54,"critical",4
"Server2",-54,"total",86
"Server3",-54,"none",114
"Server3",-54,"low",10
"Server3",-54,"medium",38
"Server3",-54,"high",19
"Server3",-54,"critical",10
"Server3",-54,"total",190
"Server4",-54,"none",144
"Server4",-54,"low",12
"Server4",-54,"medium",48
"Server4",-54,"high",24
"Server4",-54,"critical",12
"Server4",-54,"total",240
"Server5",-54,"none",76
"Server5",-54,"low",6
"Server5",-54,"medium",25
"Server5",-54,"high",13
"Server5",-54,"critical",6
"Server5",-54,"total",126
"Server6",-54,"none",0
"Server6",-54,"low",0
"Server6",-54,"medium",0
"Server6",-54,"high",0
"Server6",-54,"critical",0
"Server6",-54,"total",0
"Server7",-54,"none",109
"Server7",-54,"low",9
"Server7",-54,"medium",36
"Server7",-54,"high",18
"Server7",-54,"critical",9
"Server7",-54,"total",181
"Server8",-54,"none",132
"Server8",-54,"low",11
"Server8",-54,"medium",44
"Server8",-54,"high",22
"Server8",-54,"critical",11
"Server8",-54,"total",220
"Server9",-54,"none",38
"Server9",-54,"low",3
"Server9",-54,"medium",13
"Server9",-54,"high",6
"Server9",-54,"critical",3
"Server9",-54,"total",63
"Server10",-54,"none",8
"Server10",-54,"low",1
"Server10",-54,"medium",3
"Server10",-54,"high",1
"Server10",-54,"critical",1
"Server10",-54,"total",13
"Server11",-54,"none",47
"Server11",-54,"low",4
"Server11",-54,"medium",16
"Server11",-54,"high",8
"Server11",-54,"critical",4
"Server11",-54,"total",78
"Server12",-54,"none",65
"Server12",-54,"low",5
"Server12",-54,"medium",22
"Server12",-54,"high",11
"Server12",-54,"critical",5
"Server12",-54,"total",108
"Server13",-54,"none",65
"Server13",-54,"low",5
"Server13",-54,"medium",22
"Server13",-54,"high",11
"Server13",-54,"critical",5
"Server13",-54,"total",109
"Server14",-54,"none",64
"Server14",-54,"low",5
"Server14",-54,"medium",21
"Server14",-54,"high",11
"Server14",-54,"critical",5
"Server14",-54,"total",106
"Server15",-54,"none",19
"Server15",-54,"low",2
"Server15",-54,"medium",6
"Server15",-54,"high",3
"Server15",-54,"critical",2
"Server15",-54,"total",32
"Server16",-54,"none",59
"Server16",-54,"low",5
"Server16",-54,"medium",20
"Server16",-54,"high",10
"Server16",-54,"critical",5
"Server16",-54,"total",99
"Server17",-54,"none",0
"Server17",-54,"low",0
"Server17",-54,"medium",0
"Server17",-54,"high",0
"Server17",-54,"critical",0
"Server17",-54,"total",0
"Server18",-54,"none",101
"Server18",-54,"low",8
"Server18",-54,"medium",34
"Server18",-54,"high",17
"Server18",-54,"critical",8
"Server18",-54,"total",168
"Server19",-54,"none",122
"Server19",-54,"low",10
"Server19",-54,"medium",41
"Server19",-54,"high",20
"Server19",-54,"critical",10
"Server19",-54,"total",203
"Server20",-54,"none",47
"Server20",-54,"low",4
"Server20",-54,"medium",16
"Server20",-54,"high",8
"Server20",-54,"critical",4
"Server20",-54,"total",79
"Server21",-54,"none",26
"Server21",-54,"low",2
"Server21",-54,"medium",9
"Server21",-54,"high",4
"Server21",-54,"critical",2
"Server21",-54,"total",43
"Server22",-54,"none",98
"Server22",-54,"low",8
"Server22",-54,"medium",33
"Server22",-54,"high",16
"Server22",-54,"critical",8
"Server22",-54,"total",163
"Server23",-54,"none",93
"Server23",-54,"low",8
"Server23",-54,"medium",31
"Server23",-54,"high",16
"Server23",-54,"critical",8
"Server23",-54,"total",155
"Server24",-54,"none",88
"Server24",-54,"low",7
"Server24",-54,"medium",29
"Server24",-54,"high",15
"Server24",-54,"critical",7
"Server24",-54,"total",146
"Server25",-54,"none",82
"Server25",-54,"low",7
"Server25",-54,"medium",27
"Server25",-54,"high",14
"Server25",-54,"critical",7
"Server25",-54,"total",137
"Server26",-54,"none",73
"Server26",-54,"low",6
"Server26",-54,"medium",24
"Server26",-54,"high",12
"Server26",-54,"critical",6
"Server26",-54,"total",121
"Server27",-54,"none",26
"Server27",-54,"low",2
"Server27",-54,"medium",9
"Server27",-54,"high",4
"Server27",-54,"critical",2
"Server27",-54,"total",43
"Server28",-54,"none",76
"Server28",-54,"low",6
"Server28",-54,"medium",25
"Server28",-54,"high",13
"Server28",-54,"critical",6
"Server28",-54,"total",126
"Server29",-54,"none",53
"Server29",-54,"low",4
"Server29",-54,"medium",18
"Server29",-54,"high",9
"Server29",-54,"critical",4
"Server29",-54,"total",88
"Server30",-54,"none",77
"Server30",-54,"low",6
"Server30",-54,"medium",26
"Server30",-54,"high",13
"Server30",-54,"critical",6
"Server30",-54,"total",129
"Server31",-54,"none",112
"Server31",-54,"low",9
"Server31",-54,"medium",37
"Server31",-54,"high",19
"Server31",-54,"critical",9
"Server31",-54,"total",186
"Server32",-54,"none",118
"Server32",-54,"low",10
"Server32",-54,"medium",39
"Server32",-54,"high",20
"Server32",-54,"critical",10
"Server32",-54,"total",197
"Server33",-54,"none",60
"Server33",-54,"low",5
"Server33",-54,"medium",20
"Server33",-54,"high",10
"Server33",-54,"critical",5
"Server33",-54,"total",100
"Server34",-54,"none",57
"Server34",-54,"low",5
"Server34",-54,"medium",19
"Server34",-54,"high",10
"Server34",-54,"critical",5
"Server34",-54,"total",95
"Server35",-54,"none",0
"Server35",-54,"low",0
"Server35",-54,"medium",0
"Server35",-54,"high",0
"Server35",-54,"critical",0
"Server35",-54,"total",0
"Server36",-54,"none",17
"Server36",-54,"low",1
"Server36",-54,"medium",6
"Server36",-54,"high",3
"Server36",-54,"critical",1
"Server36",-54,"total",28
"Server37",-54,"none",0
"Server37",-54,"low",0
"Server37",-54,"medium",0
"Server37",-54,"high",0
"Server37",-54,"critical",0
"Server37",-54,"total",0
"Server38",-54,"none",74
"Server38",-54,"low",6
"Server38",-54,"medium",25
"Server38",-54,"high",12
"Server38",-54,"critical",6
"Server38",-54,"total",123
"Server39",-54,"none",82
"Server39",-54,"low",7
"Server39",-54,"medium",27
"Server39",-54,"high",14
"Server39",-54,"critical",7
"Server39",-54,"total",136
"Server40",-54,"none",136
"Server40",-54,"low",11
"Server40",-54,"medium",45
"Server40",-54,"high",23
"Server40",-54,"critical",11
"Server40",-54,"total",227
"Server41",-54,"none",58
"Server41",-54,"low",5
"Server41",-54,"medium",19
"Server41",-54,"high",10
"Server41",-54,"critical",5
"Server41",-54,"total",97
"Server42",-54,"none",88
"Server42",-54,"low",7
"Server42",-54,"medium",29
"Server42",-54,"high",15
"Server42",-54,"critical",7
"Server42",-54,"total",146
"Server43",-54,"none",11
"Server43",-54,"low",1
"Server43",-54,"medium",4
"Server43",-54,"high",2
"Server43",-54,"critical",1
"Server43",-54,"total",18
"Server44",-54,"none",44
"Server44",-54,"low",4
"Server44",-54,"medium",15
"Server44",-54,"high",7
"Server44",-54,"critical",4
"Server44",-54,"total",74
"Server45",-54,"none",71
"Server45",-54,"low",6
"Server45",-54,"medium",24
"Server45",-54,"high",12
"Server45",-54,"critical",6
"Server45",-54,"total",119
"Server46",-54,"none",65
"Server46",-54,"low",5
"Server46",-54,"medium",22
"Server46",-54,"high",11
"Server46",-54,"critical",5
"Server46",-54,"total",108
"Server47",-54,"none",176
"Server47",-54,"low",15
"Server47",-54,"medium",59
"Server47",-54,"high",29
"Server47",-54,"critical",15
"Server47",-54,"total",294
"Server48",-54,"none",101
"Server48",-54,"low",8
"Server48",-54,"medium",34
"Server48",-54,"high",17
"Server48",-54,"critical",8
"Server48",-54,"total",168
"Server49",-54,"none",148
"Server49",-54,"low",12
"Server49",-54,"medium",49
"Server49",-54,"high",25
"Server49",-54,"critical",12
"Server49",-54,"total",246
"Server0",-53,"none",82
"Server0",-53,"low",7
"Server0",-53,"medium",27
"Server0",-53,"high",14
"Server0",-53,"critical",7
"Server0",-53,"total",137
"Server1",-53,"none",77
"Server1",-53,"low",6
"Server1",-53,"medium",26
"Server1",-53,"high",13
"Server1",-53,"critical",6
"Server1",-53,"total",128
"Server2",-53,"none",52
"Server2",-53,"low",4
"Server2",-53,"medium",17
"Server2",-53,"high",9
"Server2",-53,"critical",4
"Server2",-53,"total",86
"Server3",-53,"none",115
"Server3",-53,"low",10
"Server3",-53,"medium",38
"Server3",-53,"high",19
"Server3",-53,"critical",10
"Server3",-53,"total",191
"Server4",-53,"none",144
"Server4",-53,"low",12
"Server4",-53,"medium",48
"Server4",-53,"high",24
"Server4",-53,"critical",12
"Server4",-53,"total",240
"Server5",-53,"none",76
"Server5",-53,"low",6
"Server5",-53,"medium",25
"Server5",-53,"high",13
"Server5",-53,"critical",6
"Server5",-53,"total",126
"Server6",-53,"none",0
"Server6",-53,"low",0
"Server6",-53,"medium",0
"Server6",-53,"high",0
"Server6",-53,"critical",0
"Server6",-53,"total",0
"Server7",-53,"none",109
"Server7",-53,"low",9
"Server7",-53,"medium",36
"Server7",-53,"high",18
"Server7",-53,"critical",9
"Server7",-53,"total",181
"Server8",-53,"none",132
"Server8",-53,"low",11
"Server8",-53,"medium",44
"Server8",-53,"high",22
"Server8",-53,"critical",11
"Server8",-53,"total",220
"Server9",-53,"none",38
"Server9",-53,"low",3
"Server9",-53,"medium",13
"Server9",-53,"high",6
"Server9",-53,"critical",3
"Server9",-53,"total",63
"Server10",-53,"none",8
"Server10",-53,"low",1
"Server10",-53,"medium",3
"Server10",-53,"high",1
"Server10",-53,"critical",1
"Server10",-53,"total",14
"Server11",-53,"none",47
"Server11",-53,"low",4
"Server11",-53,"medium",16
"Server11",-53,"high",8
"Server11",-53,"critical",4
"Server11",-53,"total",79
"Server12",-53,"none",56
"Server12",-53,"low",5
"Server12",-53,"medium",19
"Server12",-53,"high",9
"Server12",-53,"critical",5
"Server12",-53,"total",93
"Server13",-53,"none",55
"Server13",-53,"low",5
"Server13",-53,"medium",18
"Server13",-53,"high",9
"Server13",-53,"critical",5
"Server13",-53,"total",92
"Server14",-53,"none",56
"Server14",-53,"low",5
"Server14",-53,"medium",19
"Server14",-53,"high",9
"Server14",-53,"critical",5
"Server14",-53,"total",94
"Server15",-53,"none",19
"Server15",-53,"low",2
"Server15",-53,"medium",6
"Server15",-53,"high",3
"Server15",-53,"critical",2
"Server15",-53,"total",32
"Server16",-53,"none",59
"Server16",-53,"low",5
"Server16",-53,"medium",20
"Server16",-53,"high",10
"Server16",-53,"critical",5
"Server16",-53,"total",99
"Server17",-53,"none",0
"Server17",-53,"low",0
"Server17",-53,"medium",0
"Server17",-53,"high",0
"Server17",-53,"critical",0
"Server17",-53,"total",0
"Server18",-53,"none",100
