"Source","InstalledOn","Description","InstalledBy"
"Server90","7/4/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server91","7/4/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server91","7/4/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server91","7/4/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server91","7/4/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server91","7/4/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server92","7/4/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server92","7/4/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server92","7/4/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server93","7/4/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server93","7/4/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server93","7/4/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server93","7/4/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server93","7/4/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server94","7/4/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server94","7/4/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server94","7/4/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server94","7/4/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server95","7/4/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server95","7/4/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server95","7/4/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server95","7/4/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server95","7/4/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server96","7/4/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server96","7/4/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server96","7/4/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server96","7/4/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server96","7/4/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server96","7/4/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server96","7/4/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server99","7/4/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server99","7/4/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server99","7/4/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server99","7/4/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server99","7/4/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server99","7/4/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server99","7/4/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server0","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server0","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server0","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server0","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server1","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server1","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server4","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server4","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server4","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server4","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server4","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server4","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server4","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server6","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server8","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server8","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server8","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server8","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server8","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server8","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server8","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server9","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server9","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server9","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server9","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server9","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server9","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server10","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server10","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server10","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server10","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server10","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server10","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server12","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server12","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server12","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server12","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server14","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server14","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server14","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server15","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server15","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server15","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server15","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server15","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server15","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server16","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server16","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server16","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server18","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server18","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server18","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server18","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server18","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server20","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server20","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server21","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server21","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server21","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server24","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server24","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server24","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server24","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server24","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server24","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server24","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server25","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server25","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server25","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server26","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server26","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server26","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server26","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server28","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server28","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server30","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server30","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server30","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server30","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server30","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server30","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server30","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server32","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server32","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server32","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server32","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server32","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server32","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server32","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server33","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server33","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server34","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server34","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server34","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server34","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server35","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server35","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server38","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server38","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server39","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server42","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server42","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server42","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server42","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server42","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server42","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server42","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server46","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server46","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server46","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server46","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server46","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server46","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server46","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server48","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server48","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server48","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server48","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server48","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server48","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server48","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server49","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server49","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server50","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server50","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server51","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server51","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server51","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server51","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server51","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server52","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server52","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server52","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server54","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server54","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server54","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server55","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server55","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server55","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server55","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server57","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server57","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server57","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server58","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server58","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server58","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server58","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server58","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server58","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server58","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server60","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server60","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server62","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server62","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server62","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server63","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server64","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server64","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server68","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server68","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server69","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server69","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server69","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server69","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server72","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server72","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server76","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server76","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server76","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server77","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server78","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server78","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server78","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server78","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server78","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server78","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server78","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server80","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server80","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server80","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server80","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server80","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server80","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server80","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server81","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server81","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server81","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server82","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server82","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server82","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server82","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server84","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server84","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server84","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server84","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server84","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server84","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server85","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server85","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server85","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server85","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server85","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server86","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server86","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server86","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server86","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server86","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server87","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server88","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server88","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server88","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server94","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server94","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server94","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server94","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server94","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server95","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server95","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server95","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server95","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server95","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server95","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server95","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server98","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server98","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server98","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server98","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server98","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server99","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server99","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server99","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server99","7/11/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server99","7/11/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server6","7/18/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server6","7/18/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server6","7/18/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server8","7/18/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server8","7/18/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server8","7/18/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server8","7/18/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server10","7/18/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server12","7/18/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server12","7/18/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server12","7/18/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server12","7/18/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server12","7/18/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server14","7/18/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server14","7/18/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server14","7/18/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server14","7/18/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server15","7/18/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server16","7/18/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server16","7/18/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server16","7/18/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server16","7/18/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server16","7/18/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server16","7/18/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server16","7/18/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server18","7/18/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server20","7/18/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server20","7/18/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server21","7/18/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server21","7/18/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server21","7/18/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server21","7/18/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server22","7/18/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server22","7/18/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server22","7/18/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server22","7/18/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server24","7/18/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server24","7/18/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server24","7/18/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server26","7/18/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server26","7/18/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server26","7/18/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server26","7/18/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server26","7/18/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server26","7/18/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server26","7/18/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server27","7/18/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server27","7/18/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server27","7/18/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server27","7/18/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server27","7/18/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server27","7/18/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server27","7/18/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server28","7/18/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
