"ServerName","PatchAge","DateOffset"
"Server71","19","-170"
"Server72","5","-170"
"Server73","110","-170"
"Server74","12","-170"
"Server75","19","-170"
"Server76","5","-170"
"Server77","5","-170"
"Server78","5","-170"
"Server79","26","-170"
"Server80","5","-170"
"Server81","5","-170"
"Server82","5","-170"
"Server83","19","-170"
"Server84","5","-170"
"Server85","5","-170"
"Server86","5","-170"
"Server87","5","-170"
"Server88","5","-170"
"Server89","19","-170"
"Server90","12","-170"
"Server91","12","-170"
"Server92","12","-170"
"Server93","12","-170"
"Server94","5","-170"
"Server95","5","-170"
"Server96","12","-170"
"Server97","19","-170"
"Server98","5","-170"
"Server99","5","-170"
"Server0","6","-169"
"Server1","6","-169"
"Server2","20","-169"
"Server3","20","-169"
"Server4","6","-169"
"Server5","20","-169"
"Server6","6","-169"
"Server7","20","-169"
"Server8","6","-169"
"Server9","6","-169"
"Server10","6","-169"
"Server11","27","-169"
"Server12","6","-169"
"Server13","20","-169"
"Server14","6","-169"
"Server15","6","-169"
"Server16","6","-169"
"Server17","20","-169"
"Server18","6","-169"
"Server19","20","-169"
"Server20","6","-169"
"Server21","6","-169"
"Server22","13","-169"
"Server23","20","-169"
"Server24","6","-169"
"Server25","6","-169"
"Server26","6","-169"
"Server27","20","-169"
"Server28","6","-169"
"Server29","20","-169"
"Server30","6","-169"
"Server31","20","-169"
"Server32","6","-169"
"Server33","6","-169"
"Server34","6","-169"
"Server35","6","-169"
"Server36","13","-169"
"Server37","20","-169"
"Server38","6","-169"
"Server39","6","-169"
"Server40","13","-169"
"Server41","20","-169"
"Server42","6","-169"
"Server43","20","-169"
"Server44","13","-169"
"Server45","20","-169"
"Server46","6","-169"
"Server47","20","-169"
"Server48","6","-169"
"Server49","6","-169"
"Server50","6","-169"
"Server51","6","-169"
"Server52","6","-169"
"Server53","20","-169"
"Server54","6","-169"
"Server55","6","-169"
"Server56","13","-169"
"Server57","6","-169"
"Server58","6","-169"
"Server59","20","-169"
"Server60","6","-169"
"Server61","20","-169"
"Server62","6","-169"
"Server63","6","-169"
"Server64","6","-169"
"Server65","20","-169"
"Server66","13","-169"
"Server67","27","-169"
"Server68","6","-169"
"Server69","6","-169"
"Server70","13","-169"
"Server71","20","-169"
"Server72","6","-169"
"Server73","111","-169"
"Server74","13","-169"
"Server75","20","-169"
"Server76","6","-169"
"Server77","6","-169"
"Server78","6","-169"
"Server79","27","-169"
"Server80","6","-169"
"Server81","6","-169"
"Server82","6","-169"
"Server83","20","-169"
"Server84","6","-169"
"Server85","6","-169"
"Server86","6","-169"
"Server87","6","-169"
"Server88","6","-169"
"Server89","20","-169"
"Server90","13","-169"
"Server91","13","-169"
"Server92","13","-169"
"Server93","13","-169"
"Server94","6","-169"
"Server95","6","-169"
"Server96","13","-169"
"Server97","20","-169"
"Server98","6","-169"
"Server99","6","-169"
"Server0","7","-168"
"Server1","7","-168"
"Server2","21","-168"
"Server3","21","-168"
"Server4","7","-168"
"Server5","21","-168"
"Server6","0","-168"
"Server7","21","-168"
"Server8","0","-168"
"Server9","7","-168"
"Server10","0","-168"
"Server11","28","-168"
"Server12","0","-168"
"Server13","21","-168"
"Server14","0","-168"
"Server15","0","-168"
"Server16","0","-168"
"Server17","21","-168"
"Server18","0","-168"
"Server19","21","-168"
"Server20","0","-168"
"Server21","0","-168"
"Server22","0","-168"
"Server23","21","-168"
"Server24","0","-168"
"Server25","7","-168"
"Server26","0","-168"
"Server27","0","-168"
"Server28","0","-168"
"Server29","21","-168"
"Server30","0","-168"
"Server31","21","-168"
"Server32","0","-168"
"Server33","0","-168"
"Server34","0","-168"
"Server35","0","-168"
"Server36","0","-168"
"Server37","21","-168"
"Server38","0","-168"
"Server39","0","-168"
"Server40","14","-168"
"Server41","21","-168"
"Server42","7","-168"
"Server43","21","-168"
"Server44","14","-168"
"Server45","0","-168"
"Server46","0","-168"
"Server47","21","-168"
"Server48","0","-168"
"Server49","7","-168"
"Server50","7","-168"
"Server51","0","-168"
"Server52","7","-168"
"Server53","21","-168"
"Server54","7","-168"
"Server55","0","-168"
"Server56","14","-168"
"Server57","0","-168"
"Server58","0","-168"
"Server59","21","-168"
"Server60","0","-168"
"Server61","21","-168"
"Server62","0","-168"
"Server63","0","-168"
"Server64","0","-168"
"Server65","0","-168"
"Server66","0","-168"
"Server67","28","-168"
"Server68","0","-168"
"Server69","7","-168"
"Server70","0","-168"
"Server71","21","-168"
"Server72","0","-168"
"Server73","112","-168"
"Server74","0","-168"
"Server75","0","-168"
"Server76","7","-168"
"Server77","0","-168"
"Server78","7","-168"
"Server79","28","-168"
"Server80","0","-168"
"Server81","0","-168"
"Server82","7","-168"
"Server83","21","-168"
"Server84","0","-168"
"Server85","0","-168"
"Server86","0","-168"
"Server87","0","-168"
"Server88","0","-168"
"Server89","21","-168"
"Server90","0","-168"
"Server91","0","-168"
"Server92","0","-168"
"Server93","14","-168"
"Server94","0","-168"
"Server95","7","-168"
"Server96","0","-168"
"Server97","21","-168"
"Server98","7","-168"
"Server99","0","-168"
"Server0","8","-167"
"Server1","8","-167"
"Server2","22","-167"
"Server3","22","-167"
"Server4","8","-167"
"Server5","22","-167"
"Server6","1","-167"
"Server7","22","-167"
"Server8","1","-167"
"Server9","8","-167"
"Server10","1","-167"
"Server11","29","-167"
"Server12","1","-167"
"Server13","22","-167"
"Server14","1","-167"
"Server15","1","-167"
"Server16","1","-167"
"Server17","22","-167"
"Server18","1","-167"
"Server19","22","-167"
"Server20","1","-167"
"Server21","1","-167"
"Server22","1","-167"
"Server23","22","-167"
"Server24","1","-167"
"Server25","8","-167"
"Server26","1","-167"
"Server27","1","-167"
"Server28","1","-167"
"Server29","22","-167"
"Server30","1","-167"
"Server31","22","-167"
"Server32","1","-167"
"Server33","1","-167"
"Server34","1","-167"
"Server35","1","-167"
"Server36","1","-167"
"Server37","22","-167"
"Server38","1","-167"
"Server39","1","-167"
"Server40","15","-167"
"Server41","22","-167"
"Server42","8","-167"
"Server43","22","-167"
"Server44","15","-167"
"Server45","1","-167"
"Server46","1","-167"
"Server47","22","-167"
"Server48","1","-167"
"Server49","8","-167"
"Server50","8","-167"
"Server51","1","-167"
"Server52","8","-167"
"Server53","22","-167"
"Server54","8","-167"
"Server55","1","-167"
"Server56","15","-167"
"Server57","1","-167"
"Server58","1","-167"
"Server59","22","-167"
"Server60","1","-167"
"Server61","22","-167"
"Server62","1","-167"
"Server63","1","-167"
"Server64","1","-167"
"Server65","1","-167"
"Server66","1","-167"
"Server67","29","-167"
"Server68","1","-167"
"Server69","8","-167"
"Server70","1","-167"
"Server71","22","-167"
"Server72","1","-167"
"Server73","113","-167"
"Server74","1","-167"
"Server75","1","-167"
"Server76","8","-167"
"Server77","1","-167"
"Server78","8","-167"
"Server79","29","-167"
"Server80","1","-167"
"Server81","1","-167"
"Server82","8","-167"
"Server83","22","-167"
"Server84","1","-167"
"Server85","1","-167"
"Server86","1","-167"
"Server87","1","-167"
"Server88","1","-167"
"Server89","22","-167"
"Server90","1","-167"
"Server91","1","-167"
"Server92","1","-167"
"Server93","15","-167"
"Server94","1","-167"
"Server95","8","-167"
"Server96","1","-167"
"Server97","22","-167"
"Server98","8","-167"
"Server99","1","-167"
"Server0","9","-166"
"Server1","9","-166"
"Server2","23","-166"
"Server3","23","-166"
"Server4","9","-166"
"Server5","23","-166"
"Server6","2","-166"
"Server7","23","-166"
"Server8","2","-166"
"Server9","9","-166"
"Server10","2","-166"
"Server11","30","-166"
"Server12","2","-166"
"Server13","23","-166"
"Server14","2","-166"
"Server15","2","-166"
"Server16","2","-166"
"Server17","23","-166"
"Server18","2","-166"
"Server19","23","-166"
"Server20","2","-166"
"Server21","2","-166"
"Server22","2","-166"
"Server23","23","-166"
"Server24","2","-166"
"Server25","9","-166"
"Server26","2","-166"
"Server27","2","-166"
"Server28","2","-166"
"Server29","23","-166"
"Server30","2","-166"
"Server31","23","-166"
"Server32","2","-166"
"Server33","2","-166"
"Server34","2","-166"
"Server35","2","-166"
"Server36","2","-166"
"Server37","23","-166"
"Server38","2","-166"
"Server39","2","-166"
"Server40","16","-166"
"Server41","23","-166"
"Server42","9","-166"
"Server43","23","-166"
"Server44","16","-166"
"Server45","2","-166"
"Server46","2","-166"
"Server47","23","-166"
"Server48","2","-166"
"Server49","9","-166"
"Server50","9","-166"
"Server51","2","-166"
"Server52","9","-166"
"Server53","23","-166"
"Server54","9","-166"
"Server55","2","-166"
"Server56","16","-166"
"Server57","2","-166"
"Server58","2","-166"
"Server59","23","-166"
"Server60","2","-166"
"Server61","23","-166"
"Server62","2","-166"
"Server63","2","-166"
"Server64","2","-166"
"Server65","2","-166"
"Server66","2","-166"
"Server67","30","-166"
"Server68","2","-166"
"Server69","9","-166"
"Server70","2","-166"
"Server71","23","-166"
"Server72","2","-166"
"Server73","114","-166"
"Server74","2","-166"
"Server75","2","-166"
"Server76","9","-166"
"Server77","2","-166"
"Server78","9","-166"
"Server79","30","-166"
"Server80","2","-166"
"Server81","2","-166"
"Server82","9","-166"
"Server83","23","-166"
"Server84","2","-166"
"Server85","2","-166"
"Server86","2","-166"
"Server87","2","-166"
"Server88","2","-166"
"Server89","23","-166"
"Server90","2","-166"
"Server91","2","-166"
"Server92","2","-166"
"Server93","16","-166"
"Server94","2","-166"
"Server95","9","-166"
"Server96","2","-166"
"Server97","23","-166"
"Server98","9","-166"
"Server99","2","-166"
"Server0","10","-165"
"Server1","10","-165"
"Server2","24","-165"
"Server3","24","-165"
"Server4","10","-165"
"Server5","24","-165"
"Server6","3","-165"
"Server7","24","-165"
"Server8","3","-165"
"Server9","10","-165"
"Server10","3","-165"
"Server11","31","-165"
"Server12","3","-165"
"Server13","24","-165"
"Server14","3","-165"
"Server15","3","-165"
"Server16","3","-165"
"Server17","24","-165"
"Server18","3","-165"
"Server19","24","-165"
"Server20","3","-165"
"Server21","3","-165"
"Server22","3","-165"
"Server23","24","-165"
"Server24","3","-165"
"Server25","10","-165"
"Server26","3","-165"
"Server27","3","-165"
"Server28","3","-165"
"Server29","24","-165"
"Server30","3","-165"
"Server31","24","-165"
"Server32","3","-165"
"Server33","3","-165"
"Server34","3","-165"
"Server35","3","-165"
"Server36","3","-165"
"Server37","24","-165"
"Server38","3","-165"
"Server39","3","-165"
"Server40","17","-165"
"Server41","24","-165"
"Server42","10","-165"
"Server43","24","-165"
"Server44","17","-165"
"Server45","3","-165"
"Server46","3","-165"
"Server47","24","-165"
"Server48","3","-165"
"Server49","10","-165"
"Server50","10","-165"
"Server51","3","-165"
"Server52","10","-165"
"Server53","24","-165"
"Server54","10","-165"
"Server55","3","-165"
"Server56","17","-165"
"Server57","3","-165"
"Server58","3","-165"
"Server59","24","-165"
"Server60","3","-165"
"Server61","24","-165"
"Server62","3","-165"
"Server63","3","-165"
"Server64","3","-165"
"Server65","3","-165"
"Server66","3","-165"
"Server67","31","-165"
"Server68","3","-165"
"Server69","10","-165"
"Server70","3","-165"
"Server71","24","-165"
"Server72","3","-165"
"Server73","115","-165"
"Server74","3","-165"
"Server75","3","-165"
"Server76","10","-165"
"Server77","3","-165"
"Server78","10","-165"
"Server79","31","-165"
"Server80","3","-165"
"Server81","3","-165"
"Server82","10","-165"
"Server83","24","-165"
"Server84","3","-165"
"Server85","3","-165"
"Server86","3","-165"
"Server87","3","-165"
"Server88","3","-165"
"Server89","24","-165"
"Server90","3","-165"
"Server91","3","-165"
"Server92","3","-165"
"Server93","17","-165"
"Server94","3","-165"
"Server95","10","-165"
"Server96","3","-165"
"Server97","24","-165"
"Server98","10","-165"
"Server99","3","-165"
"Server0","11","-164"
"Server1","11","-164"
"Server2","25","-164"
"Server3","25","-164"
"Server4","11","-164"
"Server5","25","-164"
"Server6","4","-164"
"Server7","25","-164"
"Server8","4","-164"
"Server9","11","-164"
"Server10","4","-164"
"Server11","32","-164"
"Server12","4","-164"
"Server13","25","-164"
"Server14","4","-164"
"Server15","4","-164"
"Server16","4","-164"
"Server17","25","-164"
"Server18","4","-164"
"Server19","25","-164"
"Server20","4","-164"
"Server21","4","-164"
"Server22","4","-164"
"Server23","25","-164"
"Server24","4","-164"
"Server25","11","-164"
"Server26","4","-164"
"Server27","4","-164"
"Server28","4","-164"
"Server29","25","-164"
"Server30","4","-164"
"Server31","25","-164"
"Server32","4","-164"
"Server33","4","-164"
"Server34","4","-164"
"Server35","4","-164"
"Server36","4","-164"
"Server37","25","-164"
"Server38","4","-164"
"Server39","4","-164"
"Server40","18","-164"
"Server41","25","-164"
"Server42","11","-164"
"Server43","25","-164"
"Server44","18","-164"
"Server45","4","-164"
"Server46","4","-164"
"Server47","25","-164"
"Server48","4","-164"
"Server49","11","-164"
"Server50","11","-164"
"Server51","4","-164"
"Server52","11","-164"
"Server53","25","-164"
"Server54","11","-164"
"Server55","4","-164"
"Server56","18","-164"
"Server57","4","-164"
"Server58","4","-164"
"Server59","25","-164"
"Server60","4","-164"
"Server61","25","-164"
"Server62","4","-164"
"Server63","4","-164"
"Server64","4","-164"
"Server65","4","-164"
"Server66","4","-164"
"Server67","32","-164"
"Server68","4","-164"
"Server69","11","-164"
"Server70","4","-164"
"Server71","25","-164"
"Server72","4","-164"
"Server73","116","-164"
"Server74","4","-164"
"Server75","4","-164"
"Server76","11","-164"
"Server77","4","-164"
"Server78","11","-164"
"Server79","32","-164"
"Server80","4","-164"
"Server81","4","-164"
"Server82","11","-164"
"Server83","25","-164"
"Server84","4","-164"
"Server85","4","-164"
"Server86","4","-164"
"Server87","4","-164"
"Server88","4","-164"
"Server89","25","-164"
"Server90","4","-164"
"Server91","4","-164"
"Server92","4","-164"
"Server93","18","-164"
"Server94","4","-164"
"Server95","11","-164"
"Server96","4","-164"
"Server97","25","-164"
"Server98","11","-164"
"Server99","4","-164"
"Server0","12","-163"
"Server1","12","-163"
"Server2","26","-163"
"Server3","26","-163"
"Server4","12","-163"
"Server5","26","-163"
"Server6","5","-163"
"Server7","26","-163"
"Server8","5","-163"
"Server9","12","-163"
"Server10","5","-163"
"Server11","33","-163"
"Server12","5","-163"
"Server13","26","-163"
"Server14","5","-163"
"Server15","5","-163"
"Server16","5","-163"
"Server17","26","-163"
"Server18","5","-163"
"Server19","26","-163"
"Server20","5","-163"
"Server21","5","-163"
"Server22","5","-163"
"Server23","26","-163"
"Server24","5","-163"
"Server25","12","-163"
"Server26","5","-163"
"Server27","5","-163"
"Server28","5","-163"
"Server29","26","-163"
"Server30","5","-163"
"Server31","26","-163"
"Server32","5","-163"
"Server33","5","-163"
"Server34","5","-163"
"Server35","5","-163"
"Server36","5","-163"
"Server37","26","-163"
"Server38","5","-163"
"Server39","5","-163"
"Server40","19","-163"
"Server41","26","-163"
"Server42","12","-163"
"Server43","26","-163"
"Server44","19","-163"
"Server45","5","-163"
"Server46","5","-163"
"Server47","26","-163"
"Server48","5","-163"
"Server49","12","-163"
"Server50","12","-163"
"Server51","5","-163"
"Server52","12","-163"
"Server53","26","-163"
"Server54","12","-163"
"Server55","5","-163"
"Server56","19","-163"
"Server57","5","-163"
"Server58","5","-163"
"Server59","26","-163"
"Server60","5","-163"
"Server61","26","-163"
"Server62","5","-163"
"Server63","5","-163"
"Server64","5","-163"
"Server65","5","-163"
"Server66","5","-163"
"Server67","33","-163"
"Server68","5","-163"
"Server69","12","-163"
"Server70","5","-163"
"Server71","26","-163"
"Server72","5","-163"
"Server73","117","-163"
"Server74","5","-163"
"Server75","5","-163"
"Server76","12","-163"
"Server77","5","-163"
"Server78","12","-163"
"Server79","33","-163"
"Server80","5","-163"
"Server81","5","-163"
"Server82","12","-163"
"Server83","26","-163"
"Server84","5","-163"
"Server85","5","-163"
"Server86","5","-163"
"Server87","5","-163"
"Server88","5","-163"
"Server89","26","-163"
"Server90","5","-163"
"Server91","5","-163"
"Server92","5","-163"
"Server93","19","-163"
"Server94","5","-163"
"Server95","12","-163"
"Server96","5","-163"
"Server97","26","-163"
"Server98","12","-163"
"Server99","5","-163"
"Server0","13","-162"
"Server1","13","-162"
"Server2","27","-162"
"Server3","27","-162"
"Server4","13","-162"
"Server5","27","-162"
"Server6","6","-162"
"Server7","27","-162"
"Server8","6","-162"
"Server9","13","-162"
"Server10","6","-162"
"Server11","34","-162"
"Server12","6","-162"
"Server13","27","-162"
"Server14","6","-162"
"Server15","6","-162"
"Server16","6","-162"
"Server17","27","-162"
"Server18","6","-162"
"Server19","27","-162"
"Server20","6","-162"
"Server21","6","-162"
"Server22","6","-162"
"Server23","27","-162"
"Server24","6","-162"
"Server25","13","-162"
"Server26","6","-162"
"Server27","6","-162"
"Server28","6","-162"
"Server29","27","-162"
"Server30","6","-162"
"Server31","27","-162"
"Server32","6","-162"
"Server33","6","-162"
"Server34","6","-162"
"Server35","6","-162"
"Server36","6","-162"
"Server37","27","-162"
"Server38","6","-162"
"Server39","6","-162"
"Server40","20","-162"
"Server41","27","-162"
"Server42","13","-162"
"Server43","27","-162"
"Server44","20","-162"
"Server45","6","-162"
"Server46","6","-162"
"Server47","27","-162"
"Server48","6","-162"
"Server49","13","-162"
"Server50","13","-162"
"Server51","6","-162"
"Server52","13","-162"
"Server53","27","-162"
"Server54","13","-162"
"Server55","6","-162"
"Server56","20","-162"
"Server57","6","-162"
"Server58","6","-162"
"Server59","27","-162"
"Server60","6","-162"
"Server61","27","-162"
"Server62","6","-162"
"Server63","6","-162"
"Server64","6","-162"
"Server65","6","-162"
"Server66","6","-162"
"Server67","34","-162"
"Server68","6","-162"
"Server69","13","-162"
"Server70","6","-162"
"Server71","27","-162"
"Server72","6","-162"
"Server73","118","-162"
"Server74","6","-162"
"Server75","6","-162"
"Server76","13","-162"
"Server77","6","-162"
"Server78","13","-162"
"Server79","34","-162"
"Server80","6","-162"
"Server81","6","-162"
"Server82","13","-162"
"Server83","27","-162"
"Server84","6","-162"
"Server85","6","-162"
"Server86","6","-162"
"Server87","6","-162"
"Server88","6","-162"
"Server89","27","-162"
"Server90","6","-162"
"Server91","6","-162"
"Server92","6","-162"
"Server93","20","-162"
"Server94","6","-162"
"Server95","13","-162"
"Server96","6","-162"
"Server97","27","-162"
"Server98","13","-162"
"Server99","6","-162"
"Server0","14","-161"
"Server1","14","-161"
"Server2","28","-161"
"Server3","28","-161"
"Server4","14","-161"
"Server5","28","-161"
"Server6","0","-161"
"Server7","28","-161"
"Server8","0","-161"
"Server9","0","-161"
"Server10","0","-161"
"Server11","35","-161"
"Server12","0","-161"
"Server13","28","-161"
"Server14","7","-161"
"Server15","0","-161"
"Server16","0","-161"
"Server17","28","-161"
"Server18","0","-161"
"Server19","28","-161"
"Server20","0","-161"
"Server21","0","-161"
"Server22","7","-161"
"Server23","28","-161"
"Server24","7","-161"
"Server25","14","-161"
"Server26","0","-161"
"Server27","0","-161"
"Server28","0","-161"
"Server29","28","-161"
"Server30","0","-161"
"Server31","28","-161"
"Server32","0","-161"
"Server33","0","-161"
"Server34","0","-161"
"Server35","0","-161"
"Server36","0","-161"
"Server37","28","-161"
"Server38","0","-161"
"Server39","7","-161"
"Server40","0","-161"
"Server41","28","-161"
"Server42","14","-161"
"Server43","28","-161"
"Server44","21","-161"
"Server45","0","-161"
"Server46","0","-161"
"Server47","28","-161"
"Server48","0","-161"
"Server49","0","-161"
"Server50","14","-161"
"Server51","0","-161"
"Server52","14","-161"
"Server53","28","-161"
"Server54","14","-161"
"Server55","0","-161"
"Server56","0","-161"
"Server57","0","-161"
"Server58","0","-161"
"Server59","28","-161"
"Server60","0","-161"
"Server61","28","-161"
"Server62","0","-161"
"Server63","0","-161"
"Server64","0","-161"
"Server65","7","-161"
"Server66","0","-161"
"Server67","35","-161"
"Server68","0","-161"
"Server69","0","-161"
"Server70","7","-161"
"Server71","28","-161"
"Server72","7","-161"
"Server73","119","-161"
"Server74","7","-161"
"Server75","7","-161"
"Server76","0","-161"
"Server77","0","-161"
"Server78","14","-161"
"Server79","35","-161"
"Server80","0","-161"
"Server81","0","-161"
"Server82","0","-161"
"Server83","28","-161"
"Server84","0","-161"
"Server85","0","-161"
"Server86","0","-161"
"Server87","0","-161"
"Server88","0","-161"
"Server89","28","-161"
"Server90","0","-161"
"Server91","0","-161"
"Server92","0","-161"
"Server93","0","-161"
"Server94","7","-161"
"Server95","0","-161"
"Server96","0","-161"
"Server97","28","-161"
"Server98","14","-161"
"Server99","0","-161"
"Server0","15","-160"
"Server1","15","-160"
"Server2","29","-160"
"Server3","29","-160"
"Server4","15","-160"
"Server5","29","-160"
"Server6","1","-160"
"Server7","29","-160"
"Server8","1","-160"
"Server9","1","-160"
"Server10","1","-160"
"Server11","36","-160"
"Server12","1","-160"
"Server13","29","-160"
"Server14","8","-160"
"Server15","1","-160"
"Server16","1","-160"
"Server17","29","-160"
"Server18","1","-160"
"Server19","29","-160"
"Server20","1","-160"
"Server21","1","-160"
"Server22","8","-160"
"Server23","29","-160"
"Server24","8","-160"
"Server25","15","-160"
"Server26","1","-160"
"Server27","1","-160"
"Server28","1","-160"
"Server29","29","-160"
"Server30","1","-160"
"Server31","29","-160"
"Server32","1","-160"
"Server33","1","-160"
"Server34","1","-160"
"Server35","1","-160"
"Server36","1","-160"
"Server37","29","-160"
"Server38","1","-160"
"Server39","8","-160"
"Server40","1","-160"
"Server41","29","-160"
"Server42","15","-160"
"Server43","29","-160"
"Server44","22","-160"
"Server45","1","-160"
"Server46","1","-160"
"Server47","29","-160"
"Server48","1","-160"
"Server49","1","-160"
"Server50","15","-160"
"Server51","1","-160"
"Server52","15","-160"
"Server53","29","-160"
"Server54","15","-160"
"Server55","1","-160"
"Server56","1","-160"
"Server57","1","-160"
"Server58","1","-160"
"Server59","29","-160"
"Server60","1","-160"
"Server61","29","-160"
"Server62","1","-160"
"Server63","1","-160"
"Server64","1","-160"
"Server65","8","-160"
"Server66","1","-160"
"Server67","36","-160"
"Server68","1","-160"
"Server69","1","-160"
"Server70","8","-160"
"Server71","29","-160"
"Server72","8","-160"
"Server73","120","-160"
"Server74","8","-160"
"Server75","8","-160"
"Server76","1","-160"
"Server77","1","-160"
"Server78","15","-160"
"Server79","36","-160"
"Server80","1","-160"
"Server81","1","-160"
"Server82","1","-160"
"Server83","29","-160"
"Server84","1","-160"
"Server85","1","-160"
"Server86","1","-160"
"Server87","1","-160"
"Server88","1","-160"
"Server89","29","-160"
"Server90","1","-160"
"Server91","1","-160"
"Server92","1","-160"
"Server93","1","-160"
"Server94","8","-160"
"Server95","1","-160"
"Server96","1","-160"
"Server97","29","-160"
"Server98","15","-160"
"Server99","1","-160"
"Server0","16","-159"
"Server1","16","-159"
"Server2","30","-159"
"Server3","30","-159"
"Server4","16","-159"
"Server5","30","-159"
"Server6","2","-159"
"Server7","30","-159"
"Server8","2","-159"
"Server9","2","-159"
"Server10","2","-159"
"Server11","37","-159"
"Server12","2","-159"
"Server13","30","-159"
"Server14","9","-159"
"Server15","2","-159"
"Server16","2","-159"
"Server17","30","-159"
"Server18","2","-159"
"Server19","30","-159"
"Server20","2","-159"
"Server21","2","-159"
"Server22","9","-159"
"Server23","30","-159"
"Server24","9","-159"
"Server25","16","-159"
"Server26","2","-159"
"Server27","2","-159"
"Server28","2","-159"
"Server29","30","-159"
"Server30","2","-159"
"Server31","30","-159"
"Server32","2","-159"
"Server33","2","-159"
"Server34","2","-159"
"Server35","2","-159"
"Server36","2","-159"
"Server37","30","-159"
"Server38","2","-159"
"Server39","9","-159"
"Server40","2","-159"
"Server41","30","-159"
"Server42","16","-159"
"Server43","30","-159"
"Server44","23","-159"
"Server45","2","-159"
"Server46","2","-159"
"Server47","30","-159"
"Server48","2","-159"
"Server49","2","-159"
"Server50","16","-159"
"Server51","2","-159"
"Server52","16","-159"
"Server53","30","-159"
"Server54","16","-159"
"Server55","2","-159"
"Server56","2","-159"
"Server57","2","-159"
"Server58","2","-159"
"Server59","30","-159"
"Server60","2","-159"
"Server61","30","-159"
"Server62","2","-159"
"Server63","2","-159"
"Server64","2","-159"
"Server65","9","-159"
"Server66","2","-159"
"Server67","37","-159"
"Server68","2","-159"
"Server69","2","-159"
"Server70","9","-159"
"Server71","30","-159"
"Server72","9","-159"
"Server73","121","-159"
"Server74","9","-159"
"Server75","9","-159"
"Server76","2","-159"
"Server77","2","-159"
"Server78","16","-159"
"Server79","37","-159"
"Server80","2","-159"
"Server81","2","-159"
"Server82","2","-159"
"Server83","30","-159"
"Server84","2","-159"
"Server85","2","-159"
"Server86","2","-159"
"Server87","2","-159"
"Server88","2","-159"
"Server89","30","-159"
"Server90","2","-159"
"Server91","2","-159"
"Server92","2","-159"
"Server93","2","-159"
"Server94","9","-159"
"Server95","2","-159"
"Server96","2","-159"
"Server97","30","-159"
"Server98","16","-159"
"Server99","2","-159"
"Server0","17","-158"
"Server1","17","-158"
"Server2","31","-158"
"Server3","31","-158"
"Server4","17","-158"
"Server5","31","-158"
"Server6","3","-158"
"Server7","31","-158"
"Server8","3","-158"
"Server9","3","-158"
"Server10","3","-158"
"Server11","38","-158"
"Server12","3","-158"
"Server13","31","-158"
"Server14","10","-158"
"Server15","3","-158"
"Server16","3","-158"
"Server17","31","-158"
"Server18","3","-158"
"Server19","31","-158"
"Server20","3","-158"
"Server21","3","-158"
"Server22","10","-158"
"Server23","31","-158"
"Server24","10","-158"
"Server25","17","-158"
"Server26","3","-158"
"Server27","3","-158"
"Server28","3","-158"
"Server29","31","-158"
"Server30","3","-158"
"Server31","31","-158"
"Server32","3","-158"
"Server33","3","-158"
"Server34","3","-158"
"Server35","3","-158"
"Server36","3","-158"
"Server37","31","-158"
"Server38","3","-158"
"Server39","10","-158"
"Server40","3","-158"
"Server41","31","-158"
"Server42","17","-158"
"Server43","31","-158"
"Server44","24","-158"
"Server45","3","-158"
"Server46","3","-158"
"Server47","31","-158"
"Server48","3","-158"
"Server49","3","-158"
"Server50","17","-158"
"Server51","3","-158"
"Server52","17","-158"
"Server53","31","-158"
"Server54","17","-158"
"Server55","3","-158"
"Server56","3","-158"
"Server57","3","-158"
"Server58","3","-158"
"Server59","31","-158"
"Server60","3","-158"
"Server61","31","-158"
"Server62","3","-158"
"Server63","3","-158"
"Server64","3","-158"
"Server65","10","-158"
"Server66","3","-158"
"Server67","38","-158"
"Server68","3","-158"
"Server69","3","-158"
"Server70","10","-158"
"Server71","31","-158"
"Server72","10","-158"
"Server73","122","-158"
"Server74","10","-158"
"Server75","10","-158"
"Server76","3","-158"
"Server77","3","-158"
"Server78","17","-158"
"Server79","38","-158"
"Server80","3","-158"
"Server81","3","-158"
"Server82","3","-158"
"Server83","31","-158"
"Server84","3","-158"
"Server85","3","-158"
"Server86","3","-158"
"Server87","3","-158"
"Server88","3","-158"
"Server89","31","-158"
"Server90","3","-158"
"Server91","3","-158"
"Server92","3","-158"
"Server93","3","-158"
"Server94","10","-158"
"Server95","3","-158"
"Server96","3","-158"
"Server97","31","-158"
"Server98","17","-158"
"Server99","3","-158"
"Server0","18","-157"
"Server1","18","-157"
"Server2","32","-157"
"Server3","32","-157"
"Server4","18","-157"
"Server5","32","-157"
"Server6","4","-157"
"Server7","32","-157"
"Server8","4","-157"
"Server9","4","-157"
"Server10","4","-157"
"Server11","39","-157"
"Server12","4","-157"
"Server13","32","-157"
"Server14","11","-157"
"Server15","4","-157"
"Server16","4","-157"
"Server17","32","-157"
"Server18","4","-157"
"Server19","32","-157"
"Server20","4","-157"
"Server21","4","-157"
"Server22","11","-157"
"Server23","32","-157"
"Server24","11","-157"
"Server25","18","-157"
"Server26","4","-157"
"Server27","4","-157"
"Server28","4","-157"
"Server29","32","-157"
"Server30","4","-157"
"Server31","32","-157"
"Server32","4","-157"
"Server33","4","-157"
"Server34","4","-157"
"Server35","4","-157"
"Server36","4","-157"
"Server37","32","-157"
"Server38","4","-157"
"Server39","11","-157"
"Server40","4","-157"
"Server41","32","-157"
