"ServerName","Date","PatchAge"
"Server43","7/28/2020 12:00:00 AM","31"
"Server44","7/28/2020 12:00:00 AM","24"
"Server45","7/28/2020 12:00:00 AM","3"
"Server46","7/28/2020 12:00:00 AM","3"
"Server47","7/28/2020 12:00:00 AM","31"
"Server48","7/28/2020 12:00:00 AM","3"
"Server49","7/28/2020 12:00:00 AM","3"
"Server50","7/28/2020 12:00:00 AM","17"
"Server51","7/28/2020 12:00:00 AM","3"
"Server52","7/28/2020 12:00:00 AM","17"
"Server53","7/28/2020 12:00:00 AM","31"
"Server54","7/28/2020 12:00:00 AM","17"
"Server55","7/28/2020 12:00:00 AM","3"
"Server56","7/28/2020 12:00:00 AM","3"
"Server57","7/28/2020 12:00:00 AM","3"
"Server58","7/28/2020 12:00:00 AM","3"
"Server59","7/28/2020 12:00:00 AM","31"
"Server60","7/28/2020 12:00:00 AM","3"
"Server61","7/28/2020 12:00:00 AM","31"
"Server62","7/28/2020 12:00:00 AM","3"
"Server63","7/28/2020 12:00:00 AM","3"
"Server64","7/28/2020 12:00:00 AM","3"
"Server65","7/28/2020 12:00:00 AM","10"
"Server66","7/28/2020 12:00:00 AM","3"
"Server67","7/28/2020 12:00:00 AM","38"
"Server68","7/28/2020 12:00:00 AM","3"
"Server69","7/28/2020 12:00:00 AM","3"
"Server70","7/28/2020 12:00:00 AM","10"
"Server71","7/28/2020 12:00:00 AM","31"
"Server72","7/28/2020 12:00:00 AM","10"
"Server73","7/28/2020 12:00:00 AM","122"
"Server74","7/28/2020 12:00:00 AM","10"
"Server75","7/28/2020 12:00:00 AM","10"
"Server76","7/28/2020 12:00:00 AM","3"
"Server77","7/28/2020 12:00:00 AM","3"
"Server78","7/28/2020 12:00:00 AM","17"
"Server79","7/28/2020 12:00:00 AM","38"
"Server80","7/28/2020 12:00:00 AM","3"
"Server81","7/28/2020 12:00:00 AM","3"
"Server82","7/28/2020 12:00:00 AM","3"
"Server83","7/28/2020 12:00:00 AM","31"
"Server84","7/28/2020 12:00:00 AM","3"
"Server85","7/28/2020 12:00:00 AM","3"
"Server86","7/28/2020 12:00:00 AM","3"
"Server87","7/28/2020 12:00:00 AM","3"
"Server88","7/28/2020 12:00:00 AM","3"
"Server89","7/28/2020 12:00:00 AM","31"
"Server90","7/28/2020 12:00:00 AM","3"
"Server91","7/28/2020 12:00:00 AM","3"
"Server92","7/28/2020 12:00:00 AM","3"
"Server93","7/28/2020 12:00:00 AM","3"
"Server94","7/28/2020 12:00:00 AM","10"
"Server95","7/28/2020 12:00:00 AM","3"
"Server96","7/28/2020 12:00:00 AM","3"
"Server97","7/28/2020 12:00:00 AM","31"
"Server98","7/28/2020 12:00:00 AM","17"
"Server99","7/28/2020 12:00:00 AM","3"
"Server0","7/29/2020 12:00:00 AM","18"
"Server1","7/29/2020 12:00:00 AM","18"
"Server2","7/29/2020 12:00:00 AM","32"
"Server3","7/29/2020 12:00:00 AM","32"
"Server4","7/29/2020 12:00:00 AM","18"
"Server5","7/29/2020 12:00:00 AM","32"
"Server6","7/29/2020 12:00:00 AM","4"
"Server7","7/29/2020 12:00:00 AM","32"
"Server8","7/29/2020 12:00:00 AM","4"
"Server9","7/29/2020 12:00:00 AM","4"
"Server10","7/29/2020 12:00:00 AM","4"
"Server11","7/29/2020 12:00:00 AM","39"
"Server12","7/29/2020 12:00:00 AM","4"
"Server13","7/29/2020 12:00:00 AM","32"
"Server14","7/29/2020 12:00:00 AM","11"
"Server15","7/29/2020 12:00:00 AM","4"
"Server16","7/29/2020 12:00:00 AM","4"
"Server17","7/29/2020 12:00:00 AM","32"
"Server18","7/29/2020 12:00:00 AM","4"
"Server19","7/29/2020 12:00:00 AM","32"
"Server20","7/29/2020 12:00:00 AM","4"
"Server21","7/29/2020 12:00:00 AM","4"
"Server22","7/29/2020 12:00:00 AM","11"
"Server23","7/29/2020 12:00:00 AM","32"
"Server24","7/29/2020 12:00:00 AM","11"
"Server25","7/29/2020 12:00:00 AM","18"
"Server26","7/29/2020 12:00:00 AM","4"
"Server27","7/29/2020 12:00:00 AM","4"
"Server28","7/29/2020 12:00:00 AM","4"
"Server29","7/29/2020 12:00:00 AM","32"
"Server30","7/29/2020 12:00:00 AM","4"
"Server31","7/29/2020 12:00:00 AM","32"
"Server32","7/29/2020 12:00:00 AM","4"
"Server33","7/29/2020 12:00:00 AM","4"
"Server34","7/29/2020 12:00:00 AM","4"
"Server35","7/29/2020 12:00:00 AM","4"
"Server36","7/29/2020 12:00:00 AM","4"
"Server37","7/29/2020 12:00:00 AM","32"
"Server38","7/29/2020 12:00:00 AM","4"
"Server39","7/29/2020 12:00:00 AM","11"
"Server40","7/29/2020 12:00:00 AM","4"
"Server41","7/29/2020 12:00:00 AM","32"
"Server42","7/29/2020 12:00:00 AM","18"
"Server43","7/29/2020 12:00:00 AM","32"
"Server44","7/29/2020 12:00:00 AM","25"
"Server45","7/29/2020 12:00:00 AM","4"
"Server46","7/29/2020 12:00:00 AM","4"
"Server47","7/29/2020 12:00:00 AM","32"
"Server48","7/29/2020 12:00:00 AM","4"
"Server49","7/29/2020 12:00:00 AM","4"
"Server50","7/29/2020 12:00:00 AM","18"
"Server51","7/29/2020 12:00:00 AM","4"
"Server52","7/29/2020 12:00:00 AM","18"
"Server53","7/29/2020 12:00:00 AM","32"
"Server54","7/29/2020 12:00:00 AM","18"
"Server55","7/29/2020 12:00:00 AM","4"
"Server56","7/29/2020 12:00:00 AM","4"
"Server57","7/29/2020 12:00:00 AM","4"
"Server58","7/29/2020 12:00:00 AM","4"
"Server59","7/29/2020 12:00:00 AM","32"
"Server60","7/29/2020 12:00:00 AM","4"
"Server61","7/29/2020 12:00:00 AM","32"
"Server62","7/29/2020 12:00:00 AM","4"
"Server63","7/29/2020 12:00:00 AM","4"
"Server64","7/29/2020 12:00:00 AM","4"
"Server65","7/29/2020 12:00:00 AM","11"
"Server66","7/29/2020 12:00:00 AM","4"
"Server67","7/29/2020 12:00:00 AM","39"
"Server68","7/29/2020 12:00:00 AM","4"
"Server69","7/29/2020 12:00:00 AM","4"
"Server70","7/29/2020 12:00:00 AM","11"
"Server71","7/29/2020 12:00:00 AM","32"
"Server72","7/29/2020 12:00:00 AM","11"
"Server73","7/29/2020 12:00:00 AM","123"
"Server74","7/29/2020 12:00:00 AM","11"
"Server75","7/29/2020 12:00:00 AM","11"
"Server76","7/29/2020 12:00:00 AM","4"
"Server77","7/29/2020 12:00:00 AM","4"
"Server78","7/29/2020 12:00:00 AM","18"
"Server79","7/29/2020 12:00:00 AM","39"
"Server80","7/29/2020 12:00:00 AM","4"
"Server81","7/29/2020 12:00:00 AM","4"
"Server82","7/29/2020 12:00:00 AM","4"
"Server83","7/29/2020 12:00:00 AM","32"
"Server84","7/29/2020 12:00:00 AM","4"
"Server85","7/29/2020 12:00:00 AM","4"
"Server86","7/29/2020 12:00:00 AM","4"
"Server87","7/29/2020 12:00:00 AM","4"
"Server88","7/29/2020 12:00:00 AM","4"
"Server89","7/29/2020 12:00:00 AM","32"
"Server90","7/29/2020 12:00:00 AM","4"
"Server91","7/29/2020 12:00:00 AM","4"
"Server92","7/29/2020 12:00:00 AM","4"
"Server93","7/29/2020 12:00:00 AM","4"
"Server94","7/29/2020 12:00:00 AM","11"
"Server95","7/29/2020 12:00:00 AM","4"
"Server96","7/29/2020 12:00:00 AM","4"
"Server97","7/29/2020 12:00:00 AM","32"
"Server98","7/29/2020 12:00:00 AM","18"
"Server99","7/29/2020 12:00:00 AM","4"
"Server0","7/30/2020 12:00:00 AM","19"
"Server1","7/30/2020 12:00:00 AM","19"
"Server2","7/30/2020 12:00:00 AM","33"
"Server3","7/30/2020 12:00:00 AM","33"
"Server4","7/30/2020 12:00:00 AM","19"
"Server5","7/30/2020 12:00:00 AM","33"
"Server6","7/30/2020 12:00:00 AM","5"
"Server7","7/30/2020 12:00:00 AM","33"
"Server8","7/30/2020 12:00:00 AM","5"
"Server9","7/30/2020 12:00:00 AM","5"
"Server10","7/30/2020 12:00:00 AM","5"
"Server11","7/30/2020 12:00:00 AM","40"
"Server12","7/30/2020 12:00:00 AM","5"
"Server13","7/30/2020 12:00:00 AM","33"
"Server14","7/30/2020 12:00:00 AM","12"
"Server15","7/30/2020 12:00:00 AM","5"
"Server16","7/30/2020 12:00:00 AM","5"
"Server17","7/30/2020 12:00:00 AM","33"
"Server18","7/30/2020 12:00:00 AM","5"
"Server19","7/30/2020 12:00:00 AM","33"
"Server20","7/30/2020 12:00:00 AM","5"
"Server21","7/30/2020 12:00:00 AM","5"
"Server22","7/30/2020 12:00:00 AM","12"
"Server23","7/30/2020 12:00:00 AM","33"
"Server24","7/30/2020 12:00:00 AM","12"
"Server25","7/30/2020 12:00:00 AM","19"
"Server26","7/30/2020 12:00:00 AM","5"
"Server27","7/30/2020 12:00:00 AM","5"
"Server28","7/30/2020 12:00:00 AM","5"
"Server29","7/30/2020 12:00:00 AM","33"
"Server30","7/30/2020 12:00:00 AM","5"
"Server31","7/30/2020 12:00:00 AM","33"
"Server32","7/30/2020 12:00:00 AM","5"
"Server33","7/30/2020 12:00:00 AM","5"
"Server34","7/30/2020 12:00:00 AM","5"
"Server35","7/30/2020 12:00:00 AM","5"
"Server36","7/30/2020 12:00:00 AM","5"
"Server37","7/30/2020 12:00:00 AM","33"
"Server38","7/30/2020 12:00:00 AM","5"
"Server39","7/30/2020 12:00:00 AM","12"
"Server40","7/30/2020 12:00:00 AM","5"
"Server41","7/30/2020 12:00:00 AM","33"
"Server42","7/30/2020 12:00:00 AM","19"
"Server43","7/30/2020 12:00:00 AM","33"
"Server44","7/30/2020 12:00:00 AM","26"
"Server45","7/30/2020 12:00:00 AM","5"
"Server46","7/30/2020 12:00:00 AM","5"
"Server47","7/30/2020 12:00:00 AM","33"
"Server48","7/30/2020 12:00:00 AM","5"
"Server49","7/30/2020 12:00:00 AM","5"
"Server50","7/30/2020 12:00:00 AM","19"
"Server51","7/30/2020 12:00:00 AM","5"
"Server52","7/30/2020 12:00:00 AM","19"
"Server53","7/30/2020 12:00:00 AM","33"
"Server54","7/30/2020 12:00:00 AM","19"
"Server55","7/30/2020 12:00:00 AM","5"
"Server56","7/30/2020 12:00:00 AM","5"
"Server57","7/30/2020 12:00:00 AM","5"
"Server58","7/30/2020 12:00:00 AM","5"
"Server59","7/30/2020 12:00:00 AM","33"
"Server60","7/30/2020 12:00:00 AM","5"
"Server61","7/30/2020 12:00:00 AM","33"
"Server62","7/30/2020 12:00:00 AM","5"
"Server63","7/30/2020 12:00:00 AM","5"
"Server64","7/30/2020 12:00:00 AM","5"
"Server65","7/30/2020 12:00:00 AM","12"
"Server66","7/30/2020 12:00:00 AM","5"
"Server67","7/30/2020 12:00:00 AM","40"
"Server68","7/30/2020 12:00:00 AM","5"
"Server69","7/30/2020 12:00:00 AM","5"
"Server70","7/30/2020 12:00:00 AM","12"
"Server71","7/30/2020 12:00:00 AM","33"
"Server72","7/30/2020 12:00:00 AM","12"
"Server73","7/30/2020 12:00:00 AM","124"
"Server74","7/30/2020 12:00:00 AM","12"
"Server75","7/30/2020 12:00:00 AM","12"
"Server76","7/30/2020 12:00:00 AM","5"
"Server77","7/30/2020 12:00:00 AM","5"
"Server78","7/30/2020 12:00:00 AM","19"
"Server79","7/30/2020 12:00:00 AM","40"
"Server80","7/30/2020 12:00:00 AM","5"
"Server81","7/30/2020 12:00:00 AM","5"
"Server82","7/30/2020 12:00:00 AM","5"
"Server83","7/30/2020 12:00:00 AM","33"
"Server84","7/30/2020 12:00:00 AM","5"
"Server85","7/30/2020 12:00:00 AM","5"
"Server86","7/30/2020 12:00:00 AM","5"
"Server87","7/30/2020 12:00:00 AM","5"
"Server88","7/30/2020 12:00:00 AM","5"
"Server89","7/30/2020 12:00:00 AM","33"
"Server90","7/30/2020 12:00:00 AM","5"
"Server91","7/30/2020 12:00:00 AM","5"
"Server92","7/30/2020 12:00:00 AM","5"
"Server93","7/30/2020 12:00:00 AM","5"
"Server94","7/30/2020 12:00:00 AM","12"
"Server95","7/30/2020 12:00:00 AM","5"
"Server96","7/30/2020 12:00:00 AM","5"
"Server97","7/30/2020 12:00:00 AM","33"
"Server98","7/30/2020 12:00:00 AM","19"
"Server99","7/30/2020 12:00:00 AM","5"
"Server0","7/31/2020 12:00:00 AM","20"
"Server1","7/31/2020 12:00:00 AM","20"
"Server2","7/31/2020 12:00:00 AM","34"
"Server3","7/31/2020 12:00:00 AM","34"
"Server4","7/31/2020 12:00:00 AM","20"
"Server5","7/31/2020 12:00:00 AM","34"
"Server6","7/31/2020 12:00:00 AM","6"
"Server7","7/31/2020 12:00:00 AM","34"
"Server8","7/31/2020 12:00:00 AM","6"
"Server9","7/31/2020 12:00:00 AM","6"
"Server10","7/31/2020 12:00:00 AM","6"
"Server11","7/31/2020 12:00:00 AM","41"
"Server12","7/31/2020 12:00:00 AM","6"
"Server13","7/31/2020 12:00:00 AM","34"
"Server14","7/31/2020 12:00:00 AM","13"
"Server15","7/31/2020 12:00:00 AM","6"
"Server16","7/31/2020 12:00:00 AM","6"
"Server17","7/31/2020 12:00:00 AM","34"
"Server18","7/31/2020 12:00:00 AM","6"
"Server19","7/31/2020 12:00:00 AM","34"
"Server20","7/31/2020 12:00:00 AM","6"
"Server21","7/31/2020 12:00:00 AM","6"
"Server22","7/31/2020 12:00:00 AM","13"
"Server23","7/31/2020 12:00:00 AM","34"
"Server24","7/31/2020 12:00:00 AM","13"
"Server25","7/31/2020 12:00:00 AM","20"
"Server26","7/31/2020 12:00:00 AM","6"
"Server27","7/31/2020 12:00:00 AM","6"
"Server28","7/31/2020 12:00:00 AM","6"
"Server29","7/31/2020 12:00:00 AM","34"
"Server30","7/31/2020 12:00:00 AM","6"
"Server31","7/31/2020 12:00:00 AM","34"
"Server32","7/31/2020 12:00:00 AM","6"
"Server33","7/31/2020 12:00:00 AM","6"
"Server34","7/31/2020 12:00:00 AM","6"
"Server35","7/31/2020 12:00:00 AM","6"
"Server36","7/31/2020 12:00:00 AM","6"
"Server37","7/31/2020 12:00:00 AM","34"
"Server38","7/31/2020 12:00:00 AM","6"
"Server39","7/31/2020 12:00:00 AM","13"
"Server40","7/31/2020 12:00:00 AM","6"
"Server41","7/31/2020 12:00:00 AM","34"
"Server42","7/31/2020 12:00:00 AM","20"
"Server43","7/31/2020 12:00:00 AM","34"
"Server44","7/31/2020 12:00:00 AM","27"
"Server45","7/31/2020 12:00:00 AM","6"
"Server46","7/31/2020 12:00:00 AM","6"
"Server47","7/31/2020 12:00:00 AM","34"
"Server48","7/31/2020 12:00:00 AM","6"
"Server49","7/31/2020 12:00:00 AM","6"
"Server50","7/31/2020 12:00:00 AM","20"
"Server51","7/31/2020 12:00:00 AM","6"
"Server52","7/31/2020 12:00:00 AM","20"
"Server53","7/31/2020 12:00:00 AM","34"
"Server54","7/31/2020 12:00:00 AM","20"
"Server55","7/31/2020 12:00:00 AM","6"
"Server56","7/31/2020 12:00:00 AM","6"
"Server57","7/31/2020 12:00:00 AM","6"
"Server58","7/31/2020 12:00:00 AM","6"
"Server59","7/31/2020 12:00:00 AM","34"
"Server60","7/31/2020 12:00:00 AM","6"
"Server61","7/31/2020 12:00:00 AM","34"
"Server62","7/31/2020 12:00:00 AM","6"
"Server63","7/31/2020 12:00:00 AM","6"
"Server64","7/31/2020 12:00:00 AM","6"
"Server65","7/31/2020 12:00:00 AM","13"
"Server66","7/31/2020 12:00:00 AM","6"
"Server67","7/31/2020 12:00:00 AM","41"
"Server68","7/31/2020 12:00:00 AM","6"
"Server69","7/31/2020 12:00:00 AM","6"
"Server70","7/31/2020 12:00:00 AM","13"
"Server71","7/31/2020 12:00:00 AM","34"
"Server72","7/31/2020 12:00:00 AM","13"
"Server73","7/31/2020 12:00:00 AM","125"
"Server74","7/31/2020 12:00:00 AM","13"
"Server75","7/31/2020 12:00:00 AM","13"
"Server76","7/31/2020 12:00:00 AM","6"
"Server77","7/31/2020 12:00:00 AM","6"
"Server78","7/31/2020 12:00:00 AM","20"
"Server79","7/31/2020 12:00:00 AM","41"
"Server80","7/31/2020 12:00:00 AM","6"
"Server81","7/31/2020 12:00:00 AM","6"
"Server82","7/31/2020 12:00:00 AM","6"
"Server83","7/31/2020 12:00:00 AM","34"
"Server84","7/31/2020 12:00:00 AM","6"
"Server85","7/31/2020 12:00:00 AM","6"
"Server86","7/31/2020 12:00:00 AM","6"
"Server87","7/31/2020 12:00:00 AM","6"
"Server88","7/31/2020 12:00:00 AM","6"
"Server89","7/31/2020 12:00:00 AM","34"
"Server90","7/31/2020 12:00:00 AM","6"
"Server91","7/31/2020 12:00:00 AM","6"
"Server92","7/31/2020 12:00:00 AM","6"
"Server93","7/31/2020 12:00:00 AM","6"
"Server94","7/31/2020 12:00:00 AM","13"
"Server95","7/31/2020 12:00:00 AM","6"
"Server96","7/31/2020 12:00:00 AM","6"
"Server97","7/31/2020 12:00:00 AM","34"
"Server98","7/31/2020 12:00:00 AM","20"
"Server99","7/31/2020 12:00:00 AM","6"
"Server0","8/1/2020 12:00:00 AM","0"
"Server1","8/1/2020 12:00:00 AM","0"
"Server2","8/1/2020 12:00:00 AM","35"
"Server3","8/1/2020 12:00:00 AM","35"
"Server4","8/1/2020 12:00:00 AM","0"
"Server5","8/1/2020 12:00:00 AM","35"
"Server6","8/1/2020 12:00:00 AM","0"
"Server7","8/1/2020 12:00:00 AM","35"
"Server8","8/1/2020 12:00:00 AM","0"
"Server9","8/1/2020 12:00:00 AM","0"
"Server10","8/1/2020 12:00:00 AM","0"
"Server11","8/1/2020 12:00:00 AM","42"
"Server12","8/1/2020 12:00:00 AM","0"
"Server13","8/1/2020 12:00:00 AM","35"
"Server14","8/1/2020 12:00:00 AM","0"
"Server15","8/1/2020 12:00:00 AM","0"
"Server16","8/1/2020 12:00:00 AM","0"
"Server17","8/1/2020 12:00:00 AM","35"
"Server18","8/1/2020 12:00:00 AM","0"
"Server19","8/1/2020 12:00:00 AM","35"
"Server20","8/1/2020 12:00:00 AM","0"
"Server21","8/1/2020 12:00:00 AM","0"
"Server22","8/1/2020 12:00:00 AM","0"
"Server23","8/1/2020 12:00:00 AM","35"
"Server24","8/1/2020 12:00:00 AM","0"
"Server25","8/1/2020 12:00:00 AM","0"
"Server26","8/1/2020 12:00:00 AM","0"
"Server27","8/1/2020 12:00:00 AM","0"
"Server28","8/1/2020 12:00:00 AM","7"
"Server29","8/1/2020 12:00:00 AM","35"
"Server30","8/1/2020 12:00:00 AM","0"
"Server31","8/1/2020 12:00:00 AM","35"
"Server32","8/1/2020 12:00:00 AM","0"
"Server33","8/1/2020 12:00:00 AM","0"
"Server34","8/1/2020 12:00:00 AM","7"
"Server35","8/1/2020 12:00:00 AM","7"
"Server36","8/1/2020 12:00:00 AM","0"
"Server37","8/1/2020 12:00:00 AM","35"
"Server38","8/1/2020 12:00:00 AM","0"
"Server39","8/1/2020 12:00:00 AM","0"
"Server40","8/1/2020 12:00:00 AM","0"
"Server41","8/1/2020 12:00:00 AM","35"
"Server42","8/1/2020 12:00:00 AM","0"
"Server43","8/1/2020 12:00:00 AM","35"
"Server44","8/1/2020 12:00:00 AM","0"
"Server45","8/1/2020 12:00:00 AM","0"
"Server46","8/1/2020 12:00:00 AM","7"
"Server47","8/1/2020 12:00:00 AM","35"
"Server48","8/1/2020 12:00:00 AM","0"
"Server49","8/1/2020 12:00:00 AM","0"
"Server50","8/1/2020 12:00:00 AM","0"
"Server51","8/1/2020 12:00:00 AM","0"
"Server52","8/1/2020 12:00:00 AM","0"
"Server53","8/1/2020 12:00:00 AM","35"
"Server54","8/1/2020 12:00:00 AM","21"
"Server55","8/1/2020 12:00:00 AM","0"
"Server56","8/1/2020 12:00:00 AM","0"
"Server57","8/1/2020 12:00:00 AM","0"
"Server58","8/1/2020 12:00:00 AM","0"
"Server59","8/1/2020 12:00:00 AM","35"
"Server60","8/1/2020 12:00:00 AM","0"
"Server61","8/1/2020 12:00:00 AM","35"
"Server62","8/1/2020 12:00:00 AM","0"
"Server63","8/1/2020 12:00:00 AM","0"
"Server64","8/1/2020 12:00:00 AM","0"
"Server65","8/1/2020 12:00:00 AM","14"
"Server66","8/1/2020 12:00:00 AM","0"
"Server67","8/1/2020 12:00:00 AM","42"
"Server68","8/1/2020 12:00:00 AM","0"
"Server69","8/1/2020 12:00:00 AM","7"
"Server70","8/1/2020 12:00:00 AM","0"
"Server71","8/1/2020 12:00:00 AM","35"
"Server72","8/1/2020 12:00:00 AM","0"
"Server73","8/1/2020 12:00:00 AM","126"
"Server74","8/1/2020 12:00:00 AM","14"
"Server75","8/1/2020 12:00:00 AM","0"
"Server76","8/1/2020 12:00:00 AM","7"
"Server77","8/1/2020 12:00:00 AM","0"
"Server78","8/1/2020 12:00:00 AM","0"
"Server79","8/1/2020 12:00:00 AM","42"
"Server80","8/1/2020 12:00:00 AM","0"
"Server81","8/1/2020 12:00:00 AM","7"
"Server82","8/1/2020 12:00:00 AM","0"
"Server83","8/1/2020 12:00:00 AM","35"
"Server84","8/1/2020 12:00:00 AM","0"
"Server85","8/1/2020 12:00:00 AM","7"
"Server86","8/1/2020 12:00:00 AM","0"
"Server87","8/1/2020 12:00:00 AM","0"
"Server88","8/1/2020 12:00:00 AM","0"
"Server89","8/1/2020 12:00:00 AM","35"
"Server90","8/1/2020 12:00:00 AM","0"
"Server91","8/1/2020 12:00:00 AM","0"
"Server92","8/1/2020 12:00:00 AM","0"
"Server93","8/1/2020 12:00:00 AM","0"
"Server94","8/1/2020 12:00:00 AM","0"
"Server95","8/1/2020 12:00:00 AM","0"
"Server96","8/1/2020 12:00:00 AM","0"
"Server97","8/1/2020 12:00:00 AM","35"
"Server98","8/1/2020 12:00:00 AM","0"
"Server99","8/1/2020 12:00:00 AM","0"
"Server0","8/2/2020 12:00:00 AM","1"
"Server1","8/2/2020 12:00:00 AM","1"
"Server2","8/2/2020 12:00:00 AM","36"
"Server3","8/2/2020 12:00:00 AM","36"
"Server4","8/2/2020 12:00:00 AM","1"
"Server5","8/2/2020 12:00:00 AM","36"
"Server6","8/2/2020 12:00:00 AM","1"
"Server7","8/2/2020 12:00:00 AM","36"
"Server8","8/2/2020 12:00:00 AM","1"
"Server9","8/2/2020 12:00:00 AM","1"
"Server10","8/2/2020 12:00:00 AM","1"
"Server11","8/2/2020 12:00:00 AM","43"
"Server12","8/2/2020 12:00:00 AM","1"
"Server13","8/2/2020 12:00:00 AM","36"
"Server14","8/2/2020 12:00:00 AM","1"
"Server15","8/2/2020 12:00:00 AM","1"
"Server16","8/2/2020 12:00:00 AM","1"
"Server17","8/2/2020 12:00:00 AM","36"
"Server18","8/2/2020 12:00:00 AM","1"
"Server19","8/2/2020 12:00:00 AM","36"
"Server20","8/2/2020 12:00:00 AM","1"
"Server21","8/2/2020 12:00:00 AM","1"
"Server22","8/2/2020 12:00:00 AM","1"
"Server23","8/2/2020 12:00:00 AM","36"
"Server24","8/2/2020 12:00:00 AM","1"
"Server25","8/2/2020 12:00:00 AM","1"
"Server26","8/2/2020 12:00:00 AM","1"
"Server27","8/2/2020 12:00:00 AM","1"
"Server28","8/2/2020 12:00:00 AM","8"
"Server29","8/2/2020 12:00:00 AM","36"
"Server30","8/2/2020 12:00:00 AM","1"
"Server31","8/2/2020 12:00:00 AM","36"
"Server32","8/2/2020 12:00:00 AM","1"
"Server33","8/2/2020 12:00:00 AM","1"
"Server34","8/2/2020 12:00:00 AM","8"
"Server35","8/2/2020 12:00:00 AM","8"
"Server36","8/2/2020 12:00:00 AM","1"
"Server37","8/2/2020 12:00:00 AM","36"
"Server38","8/2/2020 12:00:00 AM","1"
"Server39","8/2/2020 12:00:00 AM","1"
"Server40","8/2/2020 12:00:00 AM","1"
"Server41","8/2/2020 12:00:00 AM","36"
"Server42","8/2/2020 12:00:00 AM","1"
"Server43","8/2/2020 12:00:00 AM","36"
"Server44","8/2/2020 12:00:00 AM","1"
"Server45","8/2/2020 12:00:00 AM","1"
"Server46","8/2/2020 12:00:00 AM","8"
"Server47","8/2/2020 12:00:00 AM","36"
"Server48","8/2/2020 12:00:00 AM","1"
"Server49","8/2/2020 12:00:00 AM","1"
"Server50","8/2/2020 12:00:00 AM","1"
"Server51","8/2/2020 12:00:00 AM","1"
"Server52","8/2/2020 12:00:00 AM","1"
"Server53","8/2/2020 12:00:00 AM","36"
"Server54","8/2/2020 12:00:00 AM","22"
"Server55","8/2/2020 12:00:00 AM","1"
"Server56","8/2/2020 12:00:00 AM","1"
"Server57","8/2/2020 12:00:00 AM","1"
"Server58","8/2/2020 12:00:00 AM","1"
"Server59","8/2/2020 12:00:00 AM","36"
"Server60","8/2/2020 12:00:00 AM","1"
"Server61","8/2/2020 12:00:00 AM","36"
"Server62","8/2/2020 12:00:00 AM","1"
"Server63","8/2/2020 12:00:00 AM","1"
"Server64","8/2/2020 12:00:00 AM","1"
"Server65","8/2/2020 12:00:00 AM","15"
"Server66","8/2/2020 12:00:00 AM","1"
"Server67","8/2/2020 12:00:00 AM","43"
"Server68","8/2/2020 12:00:00 AM","1"
"Server69","8/2/2020 12:00:00 AM","8"
"Server70","8/2/2020 12:00:00 AM","1"
"Server71","8/2/2020 12:00:00 AM","36"
"Server72","8/2/2020 12:00:00 AM","1"
"Server73","8/2/2020 12:00:00 AM","127"
"Server74","8/2/2020 12:00:00 AM","15"
"Server75","8/2/2020 12:00:00 AM","1"
"Server76","8/2/2020 12:00:00 AM","8"
"Server77","8/2/2020 12:00:00 AM","1"
"Server78","8/2/2020 12:00:00 AM","1"
"Server79","8/2/2020 12:00:00 AM","43"
"Server80","8/2/2020 12:00:00 AM","1"
"Server81","8/2/2020 12:00:00 AM","8"
"Server82","8/2/2020 12:00:00 AM","1"
"Server83","8/2/2020 12:00:00 AM","36"
"Server84","8/2/2020 12:00:00 AM","1"
"Server85","8/2/2020 12:00:00 AM","8"
"Server86","8/2/2020 12:00:00 AM","1"
"Server87","8/2/2020 12:00:00 AM","1"
"Server88","8/2/2020 12:00:00 AM","1"
"Server89","8/2/2020 12:00:00 AM","36"
"Server90","8/2/2020 12:00:00 AM","1"
"Server91","8/2/2020 12:00:00 AM","1"
"Server92","8/2/2020 12:00:00 AM","1"
"Server93","8/2/2020 12:00:00 AM","1"
"Server94","8/2/2020 12:00:00 AM","1"
"Server95","8/2/2020 12:00:00 AM","1"
"Server96","8/2/2020 12:00:00 AM","1"
"Server97","8/2/2020 12:00:00 AM","36"
"Server98","8/2/2020 12:00:00 AM","1"
"Server99","8/2/2020 12:00:00 AM","1"
"Server0","8/3/2020 12:00:00 AM","2"
"Server1","8/3/2020 12:00:00 AM","2"
"Server2","8/3/2020 12:00:00 AM","37"
"Server3","8/3/2020 12:00:00 AM","37"
"Server4","8/3/2020 12:00:00 AM","2"
"Server5","8/3/2020 12:00:00 AM","37"
"Server6","8/3/2020 12:00:00 AM","2"
"Server7","8/3/2020 12:00:00 AM","37"
"Server8","8/3/2020 12:00:00 AM","2"
"Server9","8/3/2020 12:00:00 AM","2"
"Server10","8/3/2020 12:00:00 AM","2"
"Server11","8/3/2020 12:00:00 AM","44"
"Server12","8/3/2020 12:00:00 AM","2"
"Server13","8/3/2020 12:00:00 AM","37"
"Server14","8/3/2020 12:00:00 AM","2"
"Server15","8/3/2020 12:00:00 AM","2"
"Server16","8/3/2020 12:00:00 AM","2"
"Server17","8/3/2020 12:00:00 AM","37"
"Server18","8/3/2020 12:00:00 AM","2"
"Server19","8/3/2020 12:00:00 AM","37"
"Server20","8/3/2020 12:00:00 AM","2"
"Server21","8/3/2020 12:00:00 AM","2"
"Server22","8/3/2020 12:00:00 AM","2"
"Server23","8/3/2020 12:00:00 AM","37"
"Server24","8/3/2020 12:00:00 AM","2"
